Transcript,Exon,Beg,End,Outlier,Mean_GC
GA24400-RD ,        11,   6497789,   6497901,1,     0.000
GA24400-RD ,        12,   6499103,   6499287,1,     0.000
GA24400-RD ,        13,   6499353,   6499634,1,     0.000
GA24400-RD ,        14,   6499703,   6499923,1,     0.000
GA24400-RD ,        15,   6499985,   6500200,1,     0.000
GA24400-RD ,        16,   6500402,   6501778,1,     0.000
GA24396-RA ,         1,   6512352,   6512980,1,     1.000
GA24396-RA ,         2,   6513043,   6513415,1,     0.094
GA24395-RA ,         1,   6516259,   6516416,1,     1.000
GA24395-RA ,         2,   6516480,   6516679,1,     1.000
GA24395-RA ,         3,   6516742,   6517083,1,     1.000
GA24395-RA ,         4,   6517178,   6517309,1,     1.076
GA24395-RA ,         5,   6517374,   6517471,1,     3.000
GA24395-RA ,         6,   6517546,   6517674,1,     1.000
GA15143-RA ,         1,   6518822,   6518979,1,     1.000
GA15143-RA ,         2,   6519048,   6519247,1,     1.000
GA15143-RA ,         3,   6519310,   6519651,1,     1.000
GA15143-RA ,         4,   6519726,   6519857,1,     1.000
GA15143-RA ,         5,   6519916,   6520013,1,     1.000
GA15143-RA ,         6,   6520088,   6520216,1,     1.000
GA12603-RB ,         1,   6521761,   6521910,1,     1.000
GA12603-RB ,         2,   6521975,   6522217,1,     1.000
GA12603-RB ,         3,   6522271,   6522508,1,     2.000
GA12603-RB ,         4,   6522562,   6522644,1,     2.000
GA12603-RB ,         5,   6522714,   6522882,1,     1.000
GA12603-RB ,         6,   6522944,   6523249,1,     1.399
GA12603-RB ,         7,   6523311,   6523649,1,     1.000
GA12603-RB ,         8,   6523710,   6523881,1,     1.000
GA12603-RB ,         9,   6523935,   6524427,1,     1.000
GA12603-RB ,        10,   6524498,   6524592,1,     1.000
GA12603-RB ,        11,   6524644,   6524766,1,     1.659
GA12603-RB ,        12,   6524816,   6524962,1,     2.000
GA12603-RB ,        13,   6525027,   6525288,1,     2.000
GA24763-RA ,         1,   6525695,   6526705,1,     0.871
GA15880-RA ,         1,   6527183,   6527221,1,     0.000
GA15880-RA ,         2,   6527291,   6527500,1,     0.000
GA15880-RA ,         3,   6527560,   6528251,1,     1.402
GA15883-RA ,         1,   6528537,   6530477,1,     3.051
GA15880-RA ,         4,   6530725,   6530785,1,     2.000
GA24764-RC ,         1,   6535969,   6536074,1,     1.000
GA24764-RC ,         2,   6540975,   6541072,1,     0.000
GA24764-RC ,         3,   6542607,   6542657,1,     0.000
GA24764-RC ,         4,   6542721,   6542849,1,     0.000
GA24764-RC ,         5,   6542941,   6543024,1,     0.000
GA24764-RC ,         6,   6544040,   6544266,1,     0.000
GA24764-RC ,         7,   6544331,   6544492,1,     0.000
GA24764-RC ,         8,   6544558,   6544655,1,     0.000
GA24764-RC ,         9,   6544877,   6544918,1,     0.000
GA24764-RC ,        10,   6545385,   6545572,1,     1.069
GA24764-RC ,        11,   6545636,   6545713,1,     4.000
GA24764-RC ,        12,   6545785,   6546118,1,     1.000
GA24764-RC ,        13,   6546194,   6547187,1,     0.476
GA24764-RC ,        14,   6548440,   6548602,1,     0.000
GA24764-RC ,        15,   6548936,   6549010,1,     0.000
GA24764-RC ,        16,   6549643,   6549663,1,     0.000
GA24764-RC ,        17,   6550081,   6550675,1,     1.042
GA24764-RC ,        18,   6550731,   6551123,1,     1.000
GA24764-RC ,        19,   6551186,   6551302,1,     1.000
GA24764-RC ,        20,   6551365,   6551421,1,     1.000
GA24764-RC ,        21,   6551595,   6552034,1,     1.802
GA24764-RC ,        22,   6552275,   6552370,1,     2.000
GA12730-RA ,         1,   6554453,   6555247,1,     1.513
GA11400-RA ,         1,   6555641,   6555836,1,     2.005
GA11400-RA ,         2,   6555901,   6556004,1,     2.000
GA11400-RA ,         3,   6556087,   6556197,1,     3.000
GA13944-RA ,         1,   6557814,   6557907,1,     3.000
GA13944-RA ,         2,   6557974,   6558122,1,     3.248
GA13944-RA ,         3,   6558179,   6558367,1,     3.709
GA11837-RA ,         1,   6562020,   6562031,1,     2.000
GA11837-RA ,         2,   6562107,   6562502,1,     2.000
GA10856-RA ,         1,   6564461,   6564566,1,     0.000
GA10856-RA ,         2,   6564622,   6564991,1,     0.000
GA10856-RA ,         3,   6565048,   6566131,1,     1.982
GA10856-RA ,         4,   6566193,   6566373,1,     3.000
GA10856-RA ,         5,   6566441,   6566723,1,     3.000
GA10856-RA ,         6,   6566791,   6567367,1,     0.045
GA10856-RA ,         7,   6567432,   6568044,1,     0.000
GA10856-RA ,         8,   6568122,   6568847,1,     0.000
GA10856-RA ,         9,   6568912,   6569072,1,     1.000
GA21074-RA ,         1,   6569569,   6569617,1,     0.000
GA21074-RA ,         2,   6569684,   6570796,1,     0.000
GA21074-RA ,         3,   6570860,   6571266,1,     0.000
GA10852-RA ,         1,   6572145,   6572854,1,     0.000
GA10852-RA ,         2,   6572919,   6574206,1,     0.000
GA20985-RA ,         1,   6575501,   6575597,1,     0.000
GA20985-RA ,         2,   6575663,   6575885,1,     0.000
GA20985-RA ,         3,   6576499,   6576769,1,     0.000
GA14533-RA ,         1,   6578459,   6578551,1,     1.000
GA14533-RA ,         2,   6578615,   6578905,1,     1.000
GA14533-RA ,         3,   6578981,   6579246,1,     1.000
GA14533-RA ,         4,   6579307,   6579386,1,     1.000
GA14533-RA ,         5,   6579452,   6579588,1,     1.000
GA14533-RA ,         6,   6579645,   6580484,1,     1.029
GA14533-RA ,         7,   6580545,   6580638,1,     2.000
GA14533-RA ,         8,   6580701,   6580964,1,     2.000
GA14533-RA ,         9,   6581035,   6581776,1,     2.043
GA14533-RA ,        10,   6581849,   6582017,1,     3.000
GA14533-RA ,        11,   6582087,   6582294,1,     4.000
GA14533-RA ,        12,   6582355,   6582740,1,     4.000
GA14533-RA ,        13,   6582800,   6582880,1,     5.000
GA21393-RA ,         1,   6585199,   6585224,1,     2.000
GA21393-RA ,         2,   6585301,   6585410,1,     2.000
GA21393-RA ,         3,   6585479,   6585741,1,     2.000
GA21393-RA ,         4,   6585828,   6586308,1,     2.000
GA21393-RA ,         5,   6586373,   6586560,1,     1.000
GA21440-RA ,         1,   6587342,   6587402,1,     1.000
GA21440-RA ,         2,   6587477,   6587970,1,     1.028
GA21440-RA ,         3,   6588040,   6588771,1,     1.018
GA21443-RA ,         1,   6593362,   6593416,1,     1.000
GA21443-RA ,         2,   6597307,   6597441,1,     1.000
GA21443-RA ,         3,   6597514,   6597675,1,     1.000
GA21443-RA ,         4,   6604078,   6604964,1,     0.072
GA21443-RA ,         5,   6605425,   6606866,1,     0.000
GA21443-RA ,         6,   6606925,   6607261,1,     0.000
GA21443-RA ,         7,   6607331,   6607426,1,     0.000
GA20966-RA ,         1,   6617855,   6618072,1,     1.000
GA20966-RA ,         2,   6618140,   6619505,1,     3.354
GA20966-RA ,         3,   6619573,   6619701,1,     2.953
GA20966-RA ,         4,   6619794,   6619871,1,     2.000
GA11800-RA ,         1,   6620591,   6620663,1,     2.000
GA11800-RA ,         2,   6620866,   6620991,1,     1.000
GA11800-RA ,         3,   6621072,   6621880,1,     1.000
GA19104-RD ,         1,   6622735,   6622892,1,     1.000
GA19104-RD ,         2,   6622955,   6623030,1,     1.000
GA19104-RD ,         3,   6623130,   6623183,1,     1.000
GA19104-RD ,         4,   6623297,   6623794,1,     1.990
GA19104-RD ,         5,   6623846,   6624990,1,     1.009
GA19104-RD ,         6,   6625061,   6625169,1,     1.000
GA19104-RD ,         7,   6625840,   6626059,1,     1.000
GA18665-RA ,         1,   6627712,   6629214,1,     1.360
GA18665-RA ,         2,   6629282,   6629454,1,     2.000
GA18665-RA ,         3,   6629524,   6630604,1,     2.000
GA18665-RA ,         4,   6630674,   6631054,1,     2.105
GA19104-RD ,         8,   6631616,   6631632,1,     2.000
GA18673-RA ,         1,   6633604,   6633769,1,     2.000
GA18673-RA ,         2,   6636049,   6636521,1,     1.000
GA18673-RA ,         3,   6636591,   6637620,1,     1.000
GA18673-RA ,         4,   6637689,   6637942,1,     1.000
GA14609-RB ,         1,   6640401,   6640691,1,     1.000
GA19099-RA ,         1,   6643504,   6645225,1,     3.089
GA18677-RA ,         1,   6646099,   6646137,1,     2.000
GA18677-RA ,         2,   6646220,   6646991,1,     2.345
GA18677-RA ,         3,   6647051,   6648189,1,     1.431
GA19096-RA ,         1,   6649569,   6649763,1,     1.000
GA19096-RA ,         2,   6649831,   6649917,1,     1.000
GA19096-RA ,         3,   6650172,   6650273,1,     1.000
GA10638-RA ,         1,   6652975,   6654846,1,     2.178
GA10639-RB ,         1,   6655810,   6656680,1,     2.638
GA10639-RB ,         2,   6656739,   6656925,1,     3.000
GA10639-RB ,         3,   6656990,   6657126,1,     2.007
GA10639-RB ,         4,   6657669,   6658342,1,     1.000
GA19092-RB ,         1,   6659717,   6659851,1,     1.096
GA19092-RB ,         2,   6659916,   6660063,1,     1.000
GA19092-RB ,         3,   6660128,   6660318,1,     1.000
GA19092-RB ,         4,   6660381,   6660726,1,     1.000
GA19092-RB ,         5,   6660791,   6661953,1,     1.073
GA19092-RB ,         6,   6662012,   6662038,1,     1.000
GA17611-RA ,         1,   6666930,   6667185,1,     2.000
GA17611-RA ,         2,   6667256,   6667431,1,     2.000
GA20586-RB ,         1,   6669258,   6669917,1,     1.000
GA32572-RA ,         1,   6670449,   6670522,1,     1.000
GA32572-RA ,         2,   6670587,   6670749,1,     1.000
GA32572-RA ,         3,   6670823,   6670914,1,     1.000
GA32572-RA ,         4,   6670968,   6671076,1,     2.000
GA11509-RA ,         1,   6671563,   6671792,1,     2.452
GA11509-RA ,         2,   6671851,   6672264,1,     2.171
GA11509-RA ,         3,   6672335,   6672512,1,     2.000
GA18314-RB ,         1,   6673153,   6673252,1,     2.000
GA18314-RB ,         2,   6673321,   6673928,1,     2.641
GA18316-RB ,         1,   6674084,   6674113,1,     5.000
GA18316-RB ,         2,   6674173,   6674283,1,     5.532
GA18316-RB ,         3,   6674340,   6674420,1,     3.123
GA18316-RB ,         4,   6674486,   6674586,1,     3.000
GA18316-RB ,         5,   6674706,   6674744,1,     3.000
GA18316-RB ,         6,   6674818,   6674911,1,     3.000
GA18316-RB ,         7,   6674973,   6675678,1,     3.000
GA18316-RB ,         8,   6675738,   6676282,1,     3.000
GA18326-RA ,         1,   6677839,   6678077,1,     2.000
GA18326-RA ,         2,   6678130,   6678382,1,     5.000
GA14303-RA ,         1,   6678614,   6678691,1,     3.000
GA14303-RA ,         2,   6678774,   6678920,1,     1.000
GA18323-RA ,         1,   6679367,   6679461,1,     1.000
GA18323-RA ,         2,   6679536,   6679900,1,     1.408
GA18323-RA ,         3,   6679965,   6680272,1,     1.000
GA18332-RA ,         1,   6681354,   6681438,1,     1.000
GA18332-RA ,         2,   6683591,   6683751,1,     2.814
GA18332-RA ,         3,   6683820,   6683886,1,     2.000
GA18332-RA ,         4,   6683951,   6684015,1,     2.000
GA18332-RA ,         5,   6684083,   6684141,1,     2.000
GA18332-RA ,         6,   6684212,   6684539,1,     2.000
GA18332-RA ,         7,   6684610,   6684845,1,     2.000
GA18332-RA ,         8,   6684921,   6685003,1,     2.000
GA18332-RA ,         9,   6685075,   6685158,1,     2.000
GA18332-RA ,        10,   6685221,   6685393,1,     2.000
GA18339-RA ,         1,   6686753,   6687174,1,     2.448
GA18339-RA ,         2,   6687320,   6687549,1,     3.000
GA18339-RA ,         3,   6687608,   6688236,1,     3.397
GA10789-RA ,         1,   6690349,   6690567,1,     1.000
GA10789-RA ,         2,   6690686,   6690970,1,     1.119
GA10789-RA ,         3,   6691026,   6692104,1,     1.770
GA10789-RA ,         4,   6692169,   6692697,1,     1.707
GA24769-RA ,         1,   6694514,   6694642,1,     1.496
GA24769-RA ,         2,   6696000,   6696698,1,     1.000
GA24769-RA ,         3,   6696764,   6697006,1,     1.000
GA24769-RA ,         4,   6697069,   6697536,1,     1.000
GA24769-RA ,         5,   6697611,   6697766,1,     1.000
GA24771-RA ,         1,   6701733,   6702068,1,     1.000
GA10774-RA ,         1,   6702307,   6702473,1,     2.832
GA10774-RA ,         2,   6702533,   6702691,1,     4.994
GA10774-RA ,         3,   6702751,   6703046,1,     4.095
GA10774-RA ,         4,   6703102,   6703570,1,     3.930
GA10774-RA ,         5,   6703642,   6703699,1,     3.000
GA24771-RA ,         2,   6704172,   6704399,1,     3.132
GA24771-RA ,         3,   6704462,   6704950,1,     3.675
GA24772-RA ,         1,   6705618,   6705697,1,     3.000
GA24772-RA ,         2,   6705806,   6706397,1,     2.493
GA19584-RA ,         1,   6706741,   6706822,1,     2.000
GA19584-RA ,         2,   6708390,   6708560,1,     4.509
GA19584-RA ,         3,   6708624,   6708856,1,     4.000
GA19580-RA ,         1,   6709496,   6709565,1,     3.000
GA19580-RA ,         2,   6709619,   6710034,1,     1.000
GA19586-RA ,         1,   6710230,   6710509,1,     1.864
GA19586-RA ,         2,   6710579,   6710814,1,     2.000
GA19591-RA ,         1,   6711050,   6711128,1,     3.051
GA19591-RA ,         2,   6711471,   6711647,1,     1.000
GA19591-RA ,         3,   6711704,   6711975,1,     1.000
GA21404-RA ,         1,   6713264,   6713383,1,     0.000
GA21404-RA ,         2,   6713791,   6713882,1,     0.000
GA21404-RA ,         3,   6713966,   6714423,1,     0.000
GA21404-RA ,         4,   6714493,   6715538,1,     0.121
GA19620-RB ,         1,   6717917,   6717968,1,     1.000
GA19620-RB ,         2,   6720148,   6720247,1,     0.000
GA19620-RB ,         3,   6720312,   6720466,1,     0.690
GA19620-RB ,         4,   6720538,   6721011,1,     0.000
GA19620-RB ,         5,   6721076,   6721232,1,     0.000
GA19620-RB ,         6,   6721296,   6721548,1,     0.000
GA21404-RA ,         5,   6730623,   6730772,1,     0.000
GA19657-RA ,         1,   6735201,   6735475,1,     0.036
GA19657-RA ,         2,   6735788,   6735819,1,     0.000
GA19657-RA ,         3,   6735888,   6736082,1,     0.000
GA19657-RA ,         4,   6736143,   6736271,1,     0.000
GA19657-RA ,         5,   6736332,   6736488,1,     0.000
GA19657-RA ,         6,   6736548,   6736776,1,     0.000
GA19657-RA ,         7,   6736844,   6737241,1,     0.437
GA19657-RA ,         8,   6737314,   6737515,1,     0.361
GA19657-RA ,         9,   6737583,   6737771,1,     1.402
GA19657-RA ,        10,   6737831,   6737971,1,     2.000
GA19657-RA ,        11,   6738038,   6738190,1,     2.209
GA24393-RA ,         1,   6754727,   6755359,1,     1.000
GA19732-RA ,         1,   6765575,   6765786,1,     0.000
GA19732-RA ,         2,   6766560,   6766586,1,     0.000
GA19732-RA ,         3,   6769437,   6769468,1,     0.000
GA19732-RA ,         4,   6769540,   6769619,1,     0.000
GA19732-RA ,         5,   6791434,   6791545,1,     1.000
GA31662-RA ,         1,   6793422,   6793509,1,     2.000
GA31662-RA ,         2,   6793568,   6793776,1,     1.096
GA19732-RA ,         6,   6795020,   6795148,1,     0.000
GA19732-RA ,         7,   6796016,   6796172,1,     0.000
GA19732-RA ,         8,   6796232,   6796583,1,     0.000
GA19732-RA ,         9,   6796646,   6796819,1,     0.000
GA19732-RA ,        10,   6796879,   6796970,1,     0.000
GA19732-RA ,        11,   6797043,   6797244,1,     0.000
GA19732-RA ,        12,   6797306,   6797494,1,     0.000
GA19732-RA ,        13,   6797562,   6797702,1,     0.064
GA19732-RA ,        14,   6797773,   6797925,1,     0.000
GA13848-RA ,         1,   6801106,   6801704,1,     0.000
GA13848-RA ,         2,   6801775,   6801952,1,     0.000
GA13848-RA ,         3,   6802033,   6802680,1,     0.000
GA24392-RA ,         1,   6802711,   6803016,1,     0.330
GA21477-RA ,         1,   6803237,   6803734,1,     0.000
GA24390-RA ,         1,   6804022,   6805420,1,     1.499
GA24390-RA ,         2,   6805496,   6805824,1,     1.000
GA24390-RA ,         3,   6805894,   6806027,1,     1.000
GA24390-RA ,         4,   6806090,   6807122,1,     1.001
GA24773-RA ,         1,   6807487,   6807741,1,     0.000
GA24390-RA ,         5,   6807809,   6808280,1,     0.000
GA24390-RA ,         6,   6808350,   6809370,1,     0.221
GA24390-RA ,         7,   6809430,   6809760,1,     0.000
GA24390-RA ,         8,   6809818,   6810510,1,     0.000
GA19757-RA ,         1,   6810760,   6812118,1,     1.000
GA19763-RA ,         1,   6812388,   6813007,1,     0.427
GA19763-RA ,         2,   6813061,   6813481,1,     0.273
