SubRegion	GC_Beg	GC_End	AR_Beg	AR_End	AR_Ori	ABeg	AEnd
04a	10408	10461	6818603	7000000	1	6829010	6829063
04a	10738	10750	6818603	7000000	1	6829340	6829352
04a	10738	10750	6818603	7000000	1	6829340	6829352
04a	10749	10750	6818603	7000000	1	6829351	6829352
04a	10749	10750	6818603	7000000	1	6829351	6829352
04a	12289	12532	6818603	7000000	1	6830891	6831134
04a	12413	12450	6818603	7000000	1	6831015	6831052
04a	13325	13328	6818603	7000000	1	6831927	6831930
04a	13794	13799	6818603	7000000	1	6832396	6832401
04a	14826	15842	6818603	7000000	1	6833428	6834444
04a	15381	15466	6818603	7000000	1	6833983	6834068
04a	15381	15388	6818603	7000000	1	6833983	6833990
04a	15384	15388	6818603	7000000	1	6833986	6833990
04a	15491	15496	6818603	7000000	1	6834093	6834098
04a	15719	15740	6818603	7000000	1	6834321	6834342
04a	16897	18311	6818603	7000000	1	6835499	6836913
04a	17845	17862	6818603	7000000	1	6836447	6836464
04a	17845	17862	6818603	7000000	1	6836447	6836464
04a	18297	18311	6818603	7000000	1	6836899	6836913
04a	19217	19497	6818603	7000000	1	6837819	6838099
04a	20683	22130	6818603	7000000	1	6839285	6840732
04a	20911	20913	6818603	7000000	1	6839513	6839515
04a	20938	21210	6818603	7000000	1	6839540	6839812
04a	21141	21210	6818603	7000000	1	6839743	6839812
04a	21141	21154	6818603	7000000	1	6839743	6839756
04a	23003	23548	6818603	7000000	1	6841605	6842150
04a	23541	23548	6818603	7000000	1	6842143	6842150
04a	23668	23669	6818603	7000000	1	6842270	6842271
04a	23668	23669	6818603	7000000	1	6842270	6842271
04a	25719	28758	6818603	7000000	1	6844321	6847360
04a	26019	29344	6818603	7000000	1	6844621	6847946
04a	28756	28758	6818603	7000000	1	6847358	6847360
04a	29121	29161	6818603	7000000	1	6847723	6847763
04a	29121	29128	6818603	7000000	1	6847723	6847730
04a	29728	29733	6818603	7000000	1	6848330	6848335
04a	29728	29733	6818603	7000000	1	6848330	6848335
04a	29807	31986	6818603	7000000	1	6848409	6850588
04a	30028	30039	6818603	7000000	1	6848630	6848641
04a	30181	30193	6818603	7000000	1	6848783	6848795
04a	30431	30602	6818603	7000000	1	6849033	6849204
04a	30431	30458	6818603	7000000	1	6849033	6849060
04a	30431	30458	6818603	7000000	1	6849033	6849060
04a	32173	35787	6818603	7000000	1	6850775	6854389
04a	33821	33845	6818603	7000000	1	6852423	6852447
04a	33842	33845	6818603	7000000	1	6852444	6852447
04a	34202	34238	6818603	7000000	1	6852804	6852840
04a	34793	35049	6818603	7000000	1	6853395	6853651
04a	35049	37992	6818603	7000000	1	6853651	6856594
04a	35270	35394	6818603	7000000	1	6853872	6853996
04a	35598	35850	6818603	7000000	1	6854200	6854452
04a	35766	35850	6818603	7000000	1	6854368	6854452
04a	35837	35850	6818603	7000000	1	6854439	6854452
04a	35837	35850	6818603	7000000	1	6854439	6854452
04a	39219	39470	6818603	7000000	1	6857821	6858072
04a	42123	42157	6818603	7000000	1	6860725	6860759
04a	44338	46325	6818603	7000000	1	6862940	6864927
04a	44338	45685	6818603	7000000	1	6862940	6864287
04a	44338	45613	6818603	7000000	1	6862940	6864215
04a	45527	50280	6818603	7000000	1	6864129	6868882
04a	45537	45613	6818603	7000000	1	6864139	6864215
04a	45651	45685	6818603	7000000	1	6864253	6864287
04a	46096	46215	6818603	7000000	1	6864698	6864817
04a	46215	46656	6818603	7000000	1	6864817	6865258
04a	46319	46325	6818603	7000000	1	6864921	6864927
04a	47455	47520	6818603	7000000	1	6866057	6866122
04a	50224	50280	6818603	7000000	1	6868826	6868882
04a	62125	62333	6818603	7000000	1	6880727	6880935
04a	62125	62196	6818603	7000000	1	6880727	6880798
04a	62138	62333	6818603	7000000	1	6880740	6880935
04a	62138	62196	6818603	7000000	1	6880740	6880798
04a	64046	64047	6818603	7000000	1	6882648	6882649
04a	64104	64113	6818603	7000000	1	6882706	6882715
04a	64104	64113	6818603	7000000	1	6882706	6882715
04a	64265	64382	6818603	7000000	1	6882867	6882984
04a	64367	64558	6818603	7000000	1	6882969	6883160
04a	64382	64558	6818603	7000000	1	6882984	6883160
04a	64558	64985	6818603	7000000	1	6883160	6883587
04a	64558	64700	6818603	7000000	1	6883160	6883302
04a	64646	64985	6818603	7000000	1	6883248	6883587
04a	72696	72736	6818603	7000000	1	6891298	6891338
04a	72696	74144	6818603	7000000	1	6891298	6892746
04a	72699	72736	6818603	7000000	1	6891301	6891338
04a	72756	72786	6818603	7000000	1	6891358	6891388
04a	74007	74143	6818603	7000000	1	6892609	6892745
04a	74007	74144	6818603	7000000	1	6892609	6892746
04a	75690	75728	6818603	7000000	1	6894292	6894330
04a	75690	75931	6818603	7000000	1	6894292	6894533
04a	76478	76502	6818603	7000000	1	6895080	6895104
04a	77634	77640	6818603	7000000	1	6896236	6896242
04a	77634	77640	6818603	7000000	1	6896236	6896242
04a	78651	78660	6818603	7000000	1	6897253	6897262
04a	78651	78660	6818603	7000000	1	6897253	6897262
04a	78651	78894	6818603	7000000	1	6897253	6897496
04a	78858	78894	6818603	7000000	1	6897460	6897496
04a	80196	80404	6818603	7000000	1	6898798	6899006
04a	81370	81374	6818603	7000000	1	6899972	6899976
04a	83296	84941	6818603	7000000	1	6901898	6903543
04a	85185	85191	6818603	7000000	1	6903787	6903793
04a	85185	85191	6818603	7000000	1	6903787	6903793
04a	85414	86042	6818603	7000000	1	6904016	6904644
04a	86848	86849	6818603	7000000	1	6905450	6905451
04a	87528	87745	6818603	7000000	1	6906130	6906347
04a	87528	87810	6818603	7000000	1	6906130	6906412
04a	88379	90546	6818603	7000000	1	6906981	6909148
04a	91651	92639	6818603	7000000	1	6910253	6911241
04a	94915	96295	6818603	7000000	1	6913517	6914897
04a	95080	95100	6818603	7000000	1	6913682	6913702
04a	97118	97129	6818603	7000000	1	6915720	6915731
04a	97879	97936	6818603	7000000	1	6916481	6916538
04a	97893	98376	6818603	7000000	1	6916495	6916978
04a	98061	98063	6818603	7000000	1	6916663	6916665
04a	98062	98107	6818603	7000000	1	6916664	6916709
04a	98062	98063	6818603	7000000	1	6916664	6916665
04a	98072	98107	6818603	7000000	1	6916674	6916709
04a	98265	98280	6818603	7000000	1	6916867	6916882
04a	98265	98376	6818603	7000000	1	6916867	6916978
04a	99469	99683	6818603	7000000	1	6918071	6918285
04a	99469	99683	6818603	7000000	1	6918071	6918285
04a	100182	100227	6818603	7000000	1	6918784	6918829
04a	100225	100227	6818603	7000000	1	6918827	6918829
04a	100404	101013	6818603	7000000	1	6919006	6919615
04a	100835	100872	6818603	7000000	1	6919437	6919474
04a	101651	103336	6818603	7000000	1	6920253	6921938
04a	101734	101737	6818603	7000000	1	6920336	6920339
04a	101896	102257	6818603	7000000	1	6920498	6920859
04a	102057	102185	6818603	7000000	1	6920659	6920787
04a	102165	102185	6818603	7000000	1	6920767	6920787
04a	103336	103779	6818603	7000000	1	6921938	6922381
04a	103857	103860	6818603	7000000	1	6922459	6922462
04a	103857	103860	6818603	7000000	1	6922459	6922462
04a	103857	104174	6818603	7000000	1	6922459	6922776
04a	104859	104864	6818603	7000000	1	6923461	6923466
04a	104859	104974	6818603	7000000	1	6923461	6923576
04a	105793	106426	6818603	7000000	1	6924395	6925028
04a	105793	105859	6818603	7000000	1	6924395	6924461
04a	106160	106161	6818603	7000000	1	6924762	6924763
04a	106248	106289	6818603	7000000	1	6924850	6924891
04a	106951	106980	6818603	7000000	1	6925553	6925582
04a	107420	107484	6818603	7000000	1	6926022	6926086
04a	107420	107848	6818603	7000000	1	6926022	6926450
04a	107420	107525	6818603	7000000	1	6926022	6926127
04a	107525	107537	6818603	7000000	1	6926127	6926139
04a	109380	109393	6818603	7000000	1	6927982	6927995
04a	110743	111421	6818603	7000000	1	6929345	6930023
04a	111693	111779	6818603	7000000	1	6930295	6930381
04a	111725	111727	6818603	7000000	1	6930327	6930329
04a	113181	115216	6818603	7000000	1	6931783	6933818
04a	114136	114138	6818603	7000000	1	6932738	6932740
04a	115586	116891	6818603	7000000	1	6934188	6935493
04a	118340	118343	6818603	7000000	1	6936942	6936945
04a	118340	118343	6818603	7000000	1	6936942	6936945
04a	118584	118586	6818603	7000000	1	6937186	6937188
04a	118584	118586	6818603	7000000	1	6937186	6937188
04a	119625	119864	6818603	7000000	1	6938227	6938466
04a	120069	120070	6818603	7000000	1	6938671	6938672
04a	120069	120070	6818603	7000000	1	6938671	6938672
04a	120700	120834	6818603	7000000	1	6939302	6939436
04a	120715	120755	6818603	7000000	1	6939317	6939357
04a	120720	120755	6818603	7000000	1	6939322	6939357
04a	121210	121732	6818603	7000000	1	6939812	6940334
04a	121210	121432	6818603	7000000	1	6939812	6940034
04a	121219	121656	6818603	7000000	1	6939821	6940258
04a	121432	121732	6818603	7000000	1	6940034	6940334
04a	121644	121656	6818603	7000000	1	6940246	6940258
04a	121720	121723	6818603	7000000	1	6940322	6940325
04a	121720	121723	6818603	7000000	1	6940322	6940325
04a	123550	126436	6818603	7000000	1	6942152	6945038
04a	126064	126305	6818603	7000000	1	6944666	6944907
04a	126064	126468	6818603	7000000	1	6944666	6945070
04a	126092	126098	6818603	7000000	1	6944694	6944700
04a	126461	126468	6818603	7000000	1	6945063	6945070
04a	126461	126468	6818603	7000000	1	6945063	6945070
04a	126468	126554	6818603	7000000	1	6945070	6945156
04a	127643	127646	6818603	7000000	1	6946245	6946248
04a	129103	129104	6818603	7000000	1	6947705	6947706
04a	129499	129595	6818603	7000000	1	6948101	6948197
04a	130607	130617	6818603	7000000	1	6949209	6949219
04a	131305	131760	6818603	7000000	1	6949907	6950362
04a	131367	131368	6818603	7000000	1	6949969	6949970
04a	131500	131760	6818603	7000000	1	6950102	6950362
04a	131500	131530	6818603	7000000	1	6950102	6950132
04a	131508	131530	6818603	7000000	1	6950110	6950132
04a	131771	131793	6818603	7000000	1	6950373	6950395
04a	131785	135005	6818603	7000000	1	6950387	6953607
04a	134739	134819	6818603	7000000	1	6953341	6953421
04a	134989	135005	6818603	7000000	1	6953591	6953607
04a	139233	141665	6818603	7000000	1	6957835	6960267
04a	139437	139445	6818603	7000000	1	6958039	6958047
04a	139437	139449	6818603	7000000	1	6958039	6958051
04a	139826	140183	6818603	7000000	1	6958428	6958785
04a	140180	140183	6818603	7000000	1	6958782	6958785
04a	141624	141665	6818603	7000000	1	6960226	6960267
04a	143479	143559	6818603	7000000	1	6962081	6962161
04a	143528	143559	6818603	7000000	1	6962130	6962161
04a	144853	148840	6818603	7000000	1	6963455	6967442
04a	145071	145607	6818603	7000000	1	6963673	6964209
04a	145071	145207	6818603	7000000	1	6963673	6963809
04a	145178	145187	6818603	7000000	1	6963780	6963789
04a	145178	145607	6818603	7000000	1	6963780	6964209
04a	145227	145245	6818603	7000000	1	6963829	6963847
04a	145232	145607	6818603	7000000	1	6963834	6964209
04a	145250	145607	6818603	7000000	1	6963852	6964209
04a	147461	147472	6818603	7000000	1	6966063	6966074
04a	147564	147565	6818603	7000000	1	6966166	6966167
04a	148404	148475	6818603	7000000	1	6967006	6967077
04a	148817	148840	6818603	7000000	1	6967419	6967442
04a	152345	155096	6818603	7000000	1	6970947	6973698
04a	154151	154308	6818603	7000000	1	6972753	6972910
04a	154295	154308	6818603	7000000	1	6972897	6972910
04a	156042	156127	6818603	7000000	1	6974644	6974729
04a	156042	156961	6818603	7000000	1	6974644	6975563
04a	156501	156643	6818603	7000000	1	6975103	6975245
04a	156501	156706	6818603	7000000	1	6975103	6975308
04a	156953	157014	6818603	7000000	1	6975555	6975616
04a	156953	156961	6818603	7000000	1	6975555	6975563
04a	157000	157191	6818603	7000000	1	6975602	6975793
04a	157014	157191	6818603	7000000	1	6975616	6975793
04a	157488	157951	6818603	7000000	1	6976090	6976553
04a	157488	158006	6818603	7000000	1	6976090	6976608
04a	157488	157503	6818603	7000000	1	6976090	6976105
04a	157488	157503	6818603	7000000	1	6976090	6976105
04a	157488	157675	6818603	7000000	1	6976090	6976277
04a	157675	157951	6818603	7000000	1	6976277	6976553
04a	157730	157873	6818603	7000000	1	6976332	6976475
04a	157816	157850	6818603	7000000	1	6976418	6976452
04a	157903	157951	6818603	7000000	1	6976505	6976553
04a	157974	158698	6818603	7000000	1	6976576	6977300
04a	158033	158641	6818603	7000000	1	6976635	6977243
04a	158033	158045	6818603	7000000	1	6976635	6976647
04a	158033	158637	6818603	7000000	1	6976635	6977239
04a	158033	158034	6818603	7000000	1	6976635	6976636
04a	158191	162190	6818603	7000000	1	6976793	6980792
04a	158466	158640	6818603	7000000	1	6977068	6977242
04a	158608	158637	6818603	7000000	1	6977210	6977239
04a	158637	158640	6818603	7000000	1	6977239	6977242
04a	159224	159911	6818603	7000000	1	6977826	6978513
04a	159743	159816	6818603	7000000	1	6978345	6978418
04a	159831	159937	6818603	7000000	1	6978433	6978539
04a	162155	162228	6818603	7000000	1	6980757	6980830
04a	162155	163420	6818603	7000000	1	6980757	6982022
04a	162652	162653	6818603	7000000	1	6981254	6981255
04a	162652	162653	6818603	7000000	1	6981254	6981255
04a	163104	163233	6818603	7000000	1	6981706	6981835
04a	163420	163646	6818603	7000000	1	6982022	6982248
04a	164965	166903	6818603	7000000	1	6983567	6985505
04a	165414	165767	6818603	7000000	1	6984016	6984369
04a	165414	165641	6818603	7000000	1	6984016	6984243
04a	165641	165767	6818603	7000000	1	6984243	6984369
04a	165641	165767	6818603	7000000	1	6984243	6984369
04a	166002	166097	6818603	7000000	1	6984604	6984699
04a	166097	166119	6818603	7000000	1	6984699	6984721
04a	166119	168764	6818603	7000000	1	6984721	6987366
04a	166301	166335	6818603	7000000	1	6984903	6984937
04a	166301	166708	6818603	7000000	1	6984903	6985310
04a	166652	166708	6818603	7000000	1	6985254	6985310
04a	168703	168773	6818603	7000000	1	6987305	6987375
04a	168703	168773	6818603	7000000	1	6987305	6987375
04a	168703	168769	6818603	7000000	1	6987305	6987371
04a	168703	168769	6818603	7000000	1	6987305	6987371
04a	168766	168769	6818603	7000000	1	6987368	6987371
04a	168766	168769	6818603	7000000	1	6987368	6987371
04a	170833	171052	6818603	7000000	1	6989435	6989654
04a	170833	171052	6818603	7000000	1	6989435	6989654
04a	170877	170974	6818603	7000000	1	6989479	6989576
04a	170877	170974	6818603	7000000	1	6989479	6989576
04a	170940	171052	6818603	7000000	1	6989542	6989654
04a	170940	171052	6818603	7000000	1	6989542	6989654
04a	170940	170974	6818603	7000000	1	6989542	6989576
04a	170940	170974	6818603	7000000	1	6989542	6989576
04a	175337	177005	6818603	7000000	1	6993939	6995607
04a	176012	176487	6818603	7000000	1	6994614	6995089
04a	177782	178993	6818603	7000000	1	6996384	6997595
04a	178530	178725	6818603	7000000	1	6997132	6997327
04a	178530	178725	6818603	7000000	1	6997132	6997327
04a	178602	178993	6818603	7000000	1	6997204	6997595
04a	178602	178993	6818603	7000000	1	6997204	6997595
04a	178647	178993	6818603	7000000	1	6997249	6997595
04a	178647	178993	6818603	7000000	1	6997249	6997595
04a	178773	178801	6818603	7000000	1	6997375	6997403
04a	178773	178801	6818603	7000000	1	6997375	6997403
04b	1697	1784	7000001	7250000	1	7001697	7001784
04b	5406	5650	7000001	7250000	1	7005406	7005650
04b	7359	7652	7000001	7250000	1	7007359	7007652
04b	7640	7652	7000001	7250000	1	7007640	7007652
04b	8636	8946	7000001	7250000	1	7008636	7008946
04b	8636	8946	7000001	7250000	1	7008636	7008946
04b	9020	9029	7000001	7250000	1	7009020	7009029
04b	9275	9288	7000001	7250000	1	7009275	7009288
04b	9275	9941	7000001	7250000	1	7009275	7009941
04b	9279	9288	7000001	7250000	1	7009279	7009288
04b	9279	9288	7000001	7250000	1	7009279	7009288
04b	9941	12509	7000001	7250000	1	7009941	7012509
04b	10428	10430	7000001	7250000	1	7010428	7010430
04b	13989	14020	7000001	7250000	1	7013989	7014020
04b	14015	14020	7000001	7250000	1	7014015	7014020
04b	14015	14020	7000001	7250000	1	7014015	7014020
04b	14977	14984	7000001	7250000	1	7014977	7014984
04b	15674	15910	7000001	7250000	1	7015674	7015910
04b	16411	16413	7000001	7250000	1	7016411	7016413
04b	16411	16513	7000001	7250000	1	7016411	7016513
04b	16499	16513	7000001	7250000	1	7016499	7016513
04b	18050	18079	7000001	7250000	1	7018050	7018079
04b	18169	18175	7000001	7250000	1	7018169	7018175
04b	19127	19572	7000001	7250000	1	7019127	7019572
04b	19243	19426	7000001	7250000	1	7019243	7019426
04b	19250	19270	7000001	7250000	1	7019250	7019270
04b	19258	19259	7000001	7250000	1	7019258	7019259
04b	19393	19447	7000001	7250000	1	7019393	7019447
04b	19393	19426	7000001	7250000	1	7019393	7019426
04b	19393	19490	7000001	7250000	1	7019393	7019490
04b	19393	19447	7000001	7250000	1	7019393	7019447
04b	19393	19461	7000001	7250000	1	7019393	7019461
04b	19445	19447	7000001	7250000	1	7019445	7019447
04b	19445	19447	7000001	7250000	1	7019445	7019447
04b	19455	19555	7000001	7250000	1	7019455	7019555
04b	19455	19456	7000001	7250000	1	7019455	7019456
04b	19465	19555	7000001	7250000	1	7019465	7019555
04b	20017	20040	7000001	7250000	1	7020017	7020040
04b	20040	20265	7000001	7250000	1	7020040	7020265
04b	23029	23044	7000001	7250000	1	7023029	7023044
04b	23354	23584	7000001	7250000	1	7023354	7023584
04b	24988	25009	7000001	7250000	1	7024988	7025009
04b	26596	26750	7000001	7250000	1	7026596	7026750
04b	27729	27999	7000001	7250000	1	7027729	7027999
04b	27729	27999	7000001	7250000	1	7027729	7027999
04b	27807	27814	7000001	7250000	1	7027807	7027814
04b	28098	28305	7000001	7250000	1	7028098	7028305
04b	30617	30630	7000001	7250000	1	7030617	7030630
04b	30617	30630	7000001	7250000	1	7030617	7030630
04b	31392	31398	7000001	7250000	1	7031392	7031398
04b	31392	31398	7000001	7250000	1	7031392	7031398
04b	32335	32400	7000001	7250000	1	7032335	7032400
04b	32335	32410	7000001	7250000	1	7032335	7032410
04b	32335	32393	7000001	7250000	1	7032335	7032393
04b	32369	32410	7000001	7250000	1	7032369	7032410
04b	35622	36121	7000001	7250000	1	7035622	7036121
04b	38829	38834	7000001	7250000	1	7038829	7038834
04b	38829	38834	7000001	7250000	1	7038829	7038834
04b	39900	39902	7000001	7250000	1	7039900	7039902
04b	40930	40931	7000001	7250000	1	7040930	7040931
04b	40930	40931	7000001	7250000	1	7040930	7040931
04b	42499	42832	7000001	7250000	1	7042499	7042832
04b	42947	43207	7000001	7250000	1	7042947	7043207
04b	43090	43229	7000001	7250000	1	7043090	7043229
04b	43163	43229	7000001	7250000	1	7043163	7043229
04b	44987	45253	7000001	7250000	1	7044987	7045253
04b	45199	45214	7000001	7250000	1	7045199	7045214
