SubRegion	GC_Beg	GC_End	TL_Beg	TL_End	TL_Ori	ABeg	AEnd
03l	164051	165220	5250001	5500000	1	5414051	5415220
03l	164313	164315	5250001	5500000	1	5414313	5414315
03l	164919	166391	5250001	5500000	1	5414919	5416391
03l	165088	165203	5250001	5500000	1	5415088	5415203
03l	165162	165333	5250001	5500000	1	5415162	5415333
03l	165162	165192	5250001	5500000	1	5415162	5415192
03l	165198	165220	5250001	5500000	1	5415198	5415220
03l	165333	168842	5250001	5500000	1	5415333	5418842
03l	166949	168030	5250001	5500000	1	5416949	5418030
03l	167525	167990	5250001	5500000	1	5417525	5417990
03l	168325	170091	5250001	5500000	1	5418325	5420091
03l	168328	168470	5250001	5500000	1	5418328	5418470
03l	169461	170091	5250001	5500000	1	5419461	5420091
03l	173282	173284	5250001	5500000	1	5423282	5423284
03l	174735	174736	5250001	5500000	1	5424735	5424736
03l	176004	176026	5250001	5500000	1	5426004	5426026
03l	176004	176032	5250001	5500000	1	5426004	5426032
03l	176568	177175	5250001	5500000	1	5426568	5427175
03l	176568	177149	5250001	5500000	1	5426568	5427149
03l	176795	176796	5250001	5500000	1	5426795	5426796
03l	177149	177175	5250001	5500000	1	5427149	5427175
03l	177448	177454	5250001	5500000	1	5427448	5427454
03l	177929	178155	5250001	5500000	1	5427929	5428155
03l	178489	187462	5250001	5500000	1	5428489	5437462
03l	178651	180861	5250001	5500000	1	5428651	5430861
03l	180658	182560	5250001	5500000	1	5430658	5432560
03l	183634	183775	5250001	5500000	1	5433634	5433775
03l	184125	184204	5250001	5500000	1	5434125	5434204
03l	184654	185746	5250001	5500000	1	5434654	5435746
03l	186121	186167	5250001	5500000	1	5436121	5436167
03l	186687	187322	5250001	5500000	1	5436687	5437322
03l	187176	187343	5250001	5500000	1	5437176	5437343
03l	187404	187405	5250001	5500000	1	5437404	5437405
03l	188469	189548	5250001	5500000	1	5438469	5439548
03l	188520	189324	5250001	5500000	1	5438520	5439324
03l	189790	192298	5250001	5500000	1	5439790	5442298
03l	190510	190524	5250001	5500000	1	5440510	5440524
03l	190822	190826	5250001	5500000	1	5440822	5440826
03l	190827	190847	5250001	5500000	1	5440827	5440847
03l	191089	191093	5250001	5500000	1	5441089	5441093
03l	191208	191263	5250001	5500000	1	5441208	5441263
03l	191854	192091	5250001	5500000	1	5441854	5442091
03l	192341	192640	5250001	5500000	1	5442341	5442640
03l	192637	192640	5250001	5500000	1	5442637	5442640
03l	193191	193200	5250001	5500000	1	5443191	5443200
03l	193473	193698	5250001	5500000	1	5443473	5443698
03l	193664	193698	5250001	5500000	1	5443664	5443698
03l	193996	195234	5250001	5500000	1	5443996	5445234
03l	194182	197089	5250001	5500000	1	5444182	5447089
03l	194328	194440	5250001	5500000	1	5444328	5444440
03l	194797	194989	5250001	5500000	1	5444797	5444989
03l	195438	196137	5250001	5500000	1	5445438	5446137
03l	196453	196646	5250001	5500000	1	5446453	5446646
03l	196595	196743	5250001	5500000	1	5446595	5446743
03l	196705	197199	5250001	5500000	1	5446705	5447199
03l	197336	197364	5250001	5500000	1	5447336	5447364
03l	197531	197569	5250001	5500000	1	5447531	5447569
03l	198331	198444	5250001	5500000	1	5448331	5448444
03l	200212	200411	5250001	5500000	1	5450212	5450411
03l	201612	201623	5250001	5500000	1	5451612	5451623
03l	202222	202367	5250001	5500000	1	5452222	5452367
03l	202889	205288	5250001	5500000	1	5452889	5455288
03l	203033	203036	5250001	5500000	1	5453033	5453036
03l	203874	205067	5250001	5500000	1	5453874	5455067
03l	204233	205067	5250001	5500000	1	5454233	5455067
03l	204257	206233	5250001	5500000	1	5454257	5456233
03l	204883	204918	5250001	5500000	1	5454883	5454918
03l	204990	205067	5250001	5500000	1	5454990	5455067
03l	206193	206301	5250001	5500000	1	5456193	5456301
03l	206193	206233	5250001	5500000	1	5456193	5456233
03l	206233	206301	5250001	5500000	1	5456233	5456301
03l	206877	209050	5250001	5500000	1	5456877	5459050
03l	206877	206917	5250001	5500000	1	5456877	5456917
03l	207606	207661	5250001	5500000	1	5457606	5457661
03l	208627	208702	5250001	5500000	1	5458627	5458702
03l	208627	208639	5250001	5500000	1	5458627	5458639
03l	208939	209050	5250001	5500000	1	5458939	5459050
03l	209424	209450	5250001	5500000	1	5459424	5459450
03l	211164	211166	5250001	5500000	1	5461164	5461166
03l	211521	211660	5250001	5500000	1	5461521	5461660
03l	212572	212850	5250001	5500000	1	5462572	5462850
03l	213146	213868	5250001	5500000	1	5463146	5463868
03l	213146	213638	5250001	5500000	1	5463146	5463638
03l	213236	213638	5250001	5500000	1	5463236	5463638
03l	213391	215101	5250001	5500000	1	5463391	5465101
03l	214346	214369	5250001	5500000	1	5464346	5464369
03l	215002	215053	5250001	5500000	1	5465002	5465053
03l	215254	216596	5250001	5500000	1	5465254	5466596
03l	216255	217098	5250001	5500000	1	5466255	5467098
03l	217055	217086	5250001	5500000	1	5467055	5467086
03l	217282	217283	5250001	5500000	1	5467282	5467283
03l	217282	217570	5250001	5500000	1	5467282	5467570
03l	219382	219393	5250001	5500000	1	5469382	5469393
03l	220149	220154	5250001	5500000	1	5470149	5470154
03l	220201	220296	5250001	5500000	1	5470201	5470296
03l	221083	221956	5250001	5500000	1	5471083	5471956
03l	221154	222267	5250001	5500000	1	5471154	5472267
03l	222554	222568	5250001	5500000	1	5472554	5472568
03l	222701	222806	5250001	5500000	1	5472701	5472806
03l	222729	223195	5250001	5500000	1	5472729	5473195
03l	222902	222963	5250001	5500000	1	5472902	5472963
03l	222923	222924	5250001	5500000	1	5472923	5472924
03l	223469	223660	5250001	5500000	1	5473469	5473660
03l	223592	226032	5250001	5500000	1	5473592	5476032
03l	225106	225790	5250001	5500000	1	5475106	5475790
03l	225832	225866	5250001	5500000	1	5475832	5475866
03l	226017	226032	5250001	5500000	1	5476017	5476032
03l	226645	228787	5250001	5500000	1	5476645	5478787
03l	226645	226720	5250001	5500000	1	5476645	5476720
03l	228008	228787	5250001	5500000	1	5478008	5478787
03l	228083	233417	5250001	5500000	1	5478083	5483417
03l	228499	231561	5250001	5500000	1	5478499	5481561
03l	231802	231821	5250001	5500000	1	5481802	5481821
03l	233711	233717	5250001	5500000	1	5483711	5483717
03l	233813	233903	5250001	5500000	1	5483813	5483903
03l	234320	235336	5250001	5500000	1	5484320	5485336
03l	235043	235073	5250001	5500000	1	5485043	5485073
03l	236072	236136	5250001	5500000	1	5486072	5486136
03l	236072	236261	5250001	5500000	1	5486072	5486261
03l	237135	249957	5250001	5500000	1	5487135	5499957
03l	237135	237151	5250001	5500000	1	5487135	5487151
03l	237732	237737	5250001	5500000	1	5487732	5487737
03l	240681	241077	5250001	5500000	1	5490681	5491077
03l	240681	241074	5250001	5500000	1	5490681	5491074
03l	241074	241077	5250001	5500000	1	5491074	5491077
03l	241232	244922	5250001	5500000	1	5491232	5494922
03l	243075	244750	5250001	5500000	1	5493075	5494750
03l	243226	244030	5250001	5500000	1	5493226	5494030
03l	244824	249957	5250001	5500000	1	5494824	5499957
03l	245037	245702	5250001	5500000	1	5495037	5495702
03l	245702	245978	5250001	5500000	1	5495702	5495978
03l	247740	248223	5250001	5500000	1	5497740	5498223
03l	247749	247838	5250001	5500000	1	5497749	5497838
03l	247878	247890	5250001	5500000	1	5497878	5497890
03l	248040	248223	5250001	5500000	1	5498040	5498223
03l	248412	248970	5250001	5500000	1	5498412	5498970
03m	263	6779	5500001	5750000	1	5500263	5506779
03m	725	733	5500001	5750000	1	5500725	5500733
03m	1966	3301	5500001	5750000	1	5501966	5503301
03m	2104	2110	5500001	5750000	1	5502104	5502110
03m	2244	6779	5500001	5750000	1	5502244	5506779
03m	2248	2276	5500001	5750000	1	5502248	5502276
03m	2276	10747	5500001	5750000	1	5502276	5510747
03m	2276	5315	5500001	5750000	1	5502276	5505315
03m	3202	3600	5500001	5750000	1	5503202	5503600
03m	5983	6021	5500001	5750000	1	5505983	5506021
03m	5992	6021	5500001	5750000	1	5505992	5506021
03m	6023	6052	5500001	5750000	1	5506023	5506052
03m	6713	12613	5500001	5750000	1	5506713	5512613
03m	6713	6717	5500001	5750000	1	5506713	5506717
03m	7740	8847	5500001	5750000	1	5507740	5508847
03m	8846	10089	5500001	5750000	1	5508846	5510089
03m	8846	8847	5500001	5750000	1	5508846	5508847
03m	10065	10089	5500001	5750000	1	5510065	5510089
03m	10122	11630	5500001	5750000	1	5510122	5511630
03m	11368	11630	5500001	5750000	1	5511368	5511630
03m	11611	11630	5500001	5750000	1	5511611	5511630
03m	12249	12257	5500001	5750000	1	5512249	5512257
03m	12604	13161	5500001	5750000	1	5512604	5513161
03m	12604	12613	5500001	5750000	1	5512604	5512613
03m	12993	13967	5500001	5750000	1	5512993	5513967
03m	13161	17174	5500001	5750000	1	5513161	5517174
03m	13242	13266	5500001	5750000	1	5513242	5513266
03m	13519	13776	5500001	5750000	1	5513519	5513776
03m	13816	15073	5500001	5750000	1	5513816	5515073
03m	15952	16272	5500001	5750000	1	5515952	5516272
03m	16023	16446	5500001	5750000	1	5516023	5516446
03m	17455	18219	5500001	5750000	1	5517455	5518219
03m	17455	17460	5500001	5750000	1	5517455	5517460
03m	17637	18610	5500001	5750000	1	5517637	5518610
03m	18093	18108	5500001	5750000	1	5518093	5518108
03m	19052	19054	5500001	5750000	1	5519052	5519054
03m	20391	20399	5500001	5750000	1	5520391	5520399
03m	20440	21720	5500001	5750000	1	5520440	5521720
03m	20440	21202	5500001	5750000	1	5520440	5521202
03m	20601	20651	5500001	5750000	1	5520601	5520651
03m	20601	20634	5500001	5750000	1	5520601	5520634
03m	21554	21663	5500001	5750000	1	5521554	5521663
03m	22121	23346	5500001	5750000	1	5522121	5523346
03m	22127	30145	5500001	5750000	1	5522127	5530145
03m	22167	22383	5500001	5750000	1	5522167	5522383
03m	23350	25237	5500001	5750000	1	5523350	5525237
03m	23371	23379	5500001	5750000	1	5523371	5523379
03m	24390	29750	5500001	5750000	1	5524390	5529750
03m	25183	30145	5500001	5750000	1	5525183	5530145
03m	27271	29478	5500001	5750000	1	5527271	5529478
03m	28820	28894	5500001	5750000	1	5528820	5528894
03m	30497	31732	5500001	5750000	1	5530497	5531732
03m	30497	30643	5500001	5750000	1	5530497	5530643
03m	30497	30508	5500001	5750000	1	5530497	5530508
03m	31722	38696	5500001	5750000	1	5531722	5538696
03m	38307	38434	5500001	5750000	1	5538307	5538434
03m	39264	39277	5500001	5750000	1	5539264	5539277
03m	39353	39644	5500001	5750000	1	5539353	5539644
03m	39379	39403	5500001	5750000	1	5539379	5539403
03m	39403	39429	5500001	5750000	1	5539403	5539429
03m	39403	39625	5500001	5750000	1	5539403	5539625
03m	39982	40016	5500001	5750000	1	5539982	5540016
03m	41249	42206	5500001	5750000	1	5541249	5542206
03m	41450	41460	5500001	5750000	1	5541450	5541460
03m	42732	42855	5500001	5750000	1	5542732	5542855
03m	43548	43722	5500001	5750000	1	5543548	5543722
03m	44613	46278	5500001	5750000	1	5544613	5546278
03m	44673	44681	5500001	5750000	1	5544673	5544681
03m	45354	47766	5500001	5750000	1	5545354	5547766
03m	48225	49151	5500001	5750000	1	5548225	5549151
03m	48708	48765	5500001	5750000	1	5548708	5548765
03m	48710	48711	5500001	5750000	1	5548710	5548711
03m	48730	50158	5500001	5750000	1	5548730	5550158
03m	48730	49561	5500001	5750000	1	5548730	5549561
03m	49028	49055	5500001	5750000	1	5549028	5549055
03m	50115	50150	5500001	5750000	1	5550115	5550150
03m	50158	50170	5500001	5750000	1	5550158	5550170
03m	50202	51697	5500001	5750000	1	5550202	5551697
03m	50204	50722	5500001	5750000	1	5550204	5550722
03m	50257	52360	5500001	5750000	1	5550257	5552360
03m	51739	52820	5500001	5750000	1	5551739	5552820
03m	52592	53839	5500001	5750000	1	5552592	5553839
03m	54733	54736	5500001	5750000	1	5554733	5554736
03m	54807	54810	5500001	5750000	1	5554807	5554810
03m	55130	55131	5500001	5750000	1	5555130	5555131
03m	56057	56070	5500001	5750000	1	5556057	5556070
03m	56057	56072	5500001	5750000	1	5556057	5556072
03m	58490	60228	5500001	5750000	1	5558490	5560228
03m	59121	59338	5500001	5750000	1	5559121	5559338
03m	59338	59961	5500001	5750000	1	5559338	5559961
03m	59736	62335	5500001	5750000	1	5559736	5562335
03m	61426	61514	5500001	5750000	1	5561426	5561514
03m	61481	61514	5500001	5750000	1	5561481	5561514
03m	62231	62335	5500001	5750000	1	5562231	5562335
03m	63687	64104	5500001	5750000	1	5563687	5564104
03m	64104	64676	5500001	5750000	1	5564104	5564676
03m	66019	67012	5500001	5750000	1	5566019	5567012
03m	66937	67012	5500001	5750000	1	5566937	5567012
03m	67234	82122	5500001	5750000	1	5567234	5582122
03m	68346	69616	5500001	5750000	1	5568346	5569616
03m	68579	69616	5500001	5750000	1	5568579	5569616
03m	68774	68878	5500001	5750000	1	5568774	5568878
03m	69727	69746	5500001	5750000	1	5569727	5569746
03m	73316	75348	5500001	5750000	1	5573316	5575348
03m	75069	75348	5500001	5750000	1	5575069	5575348
03m	75069	75344	5500001	5750000	1	5575069	5575344
03m	75340	75344	5500001	5750000	1	5575340	5575344
03m	76789	79378	5500001	5750000	1	5576789	5579378
03m	78466	79130	5500001	5750000	1	5578466	5579130
03m	78624	82122	5500001	5750000	1	5578624	5582122
03m	81120	81129	5500001	5750000	1	5581120	5581129
03m	82140	82260	5500001	5750000	1	5582140	5582260
03m	82647	83084	5500001	5750000	1	5582647	5583084
03m	82988	83000	5500001	5750000	1	5582988	5583000
03m	83241	83291	5500001	5750000	1	5583241	5583291
03m	84815	84933	5500001	5750000	1	5584815	5584933
03m	85176	85200	5500001	5750000	1	5585176	5585200
03m	85176	85258	5500001	5750000	1	5585176	5585258
03m	86447	86450	5500001	5750000	1	5586447	5586450
03m	87345	89506	5500001	5750000	1	5587345	5589506
03m	89844	89845	5500001	5750000	1	5589844	5589845
03m	90649	90683	5500001	5750000	1	5590649	5590683
03m	91548	104994	5500001	5750000	1	5591548	5604994
03m	91548	98536	5500001	5750000	1	5591548	5598536
03m	91700	98330	5500001	5750000	1	5591700	5598330
03m	94027	94033	5500001	5750000	1	5594027	5594033
03m	95335	96064	5500001	5750000	1	5595335	5596064
03m	95456	95547	5500001	5750000	1	5595456	5595547
03m	95526	95547	5500001	5750000	1	5595526	5595547
03m	97318	102482	5500001	5750000	1	5597318	5602482
03m	97511	97514	5500001	5750000	1	5597511	5597514
03m	98140	98536	5500001	5750000	1	5598140	5598536
03m	98188	98330	5500001	5750000	1	5598188	5598330
03m	99508	101929	5500001	5750000	1	5599508	5601929
03m	99835	102918	5500001	5750000	1	5599835	5602918
03m	99835	99853	5500001	5750000	1	5599835	5599853
03m	100588	100828	5500001	5750000	1	5600588	5600828
03m	100631	100662	5500001	5750000	1	5600631	5600662
03m	100813	100828	5500001	5750000	1	5600813	5600828
03m	101300	101392	5500001	5750000	1	5601300	5601392
03m	101810	101929	5500001	5750000	1	5601810	5601929
03m	104068	104069	5500001	5750000	1	5604068	5604069
03m	104497	104731	5500001	5750000	1	5604497	5604731
03m	104875	104994	5500001	5750000	1	5604875	5604994
03m	105208	105232	5500001	5750000	1	5605208	5605232
03m	105494	106462	5500001	5750000	1	5605494	5606462
03m	106424	106540	5500001	5750000	1	5606424	5606540
03m	106429	106462	5500001	5750000	1	5606429	5606462
03m	108130	108193	5500001	5750000	1	5608130	5608193
03m	108175	108193	5500001	5750000	1	5608175	5608193
03m	110242	110308	5500001	5750000	1	5610242	5610308
03m	111553	111554	5500001	5750000	1	5611553	5611554
03m	111881	112009	5500001	5750000	1	5611881	5612009
03m	111990	112009	5500001	5750000	1	5611990	5612009
03m	112797	112964	5500001	5750000	1	5612797	5612964
03m	113929	114046	5500001	5750000	1	5613929	5614046
03m	114046	118301	5500001	5750000	1	5614046	5618301
03m	114272	114274	5500001	5750000	1	5614272	5614274
03m	115148	115150	5500001	5750000	1	5615148	5615150
03m	115148	115168	5500001	5750000	1	5615148	5615168
03m	117478	119297	5500001	5750000	1	5617478	5619297
03m	118052	118226	5500001	5750000	1	5618052	5618226
03m	118868	119381	5500001	5750000	1	5618868	5619381
03m	119297	119649	5500001	5750000	1	5619297	5619649
03m	119725	119730	5500001	5750000	1	5619725	5619730
03m	120510	121471	5500001	5750000	1	5620510	5621471
03m	121199	121410	5500001	5750000	1	5621199	5621410
03m	121291	125237	5500001	5750000	1	5621291	5625237
03m	121401	121410	5500001	5750000	1	5621401	5621410
03m	124629	124668	5500001	5750000	1	5624629	5624668
03m	124667	124668	5500001	5750000	1	5624667	5624668
03m	129299	133256	5500001	5750000	1	5629299	5633256
03m	129299	129300	5500001	5750000	1	5629299	5629300
03m	129778	130216	5500001	5750000	1	5629778	5630216
03m	129820	129822	5500001	5750000	1	5629820	5629822
03m	129864	130121	5500001	5750000	1	5629864	5630121
03m	130233	135818	5500001	5750000	1	5630233	5635818
03m	131564	131863	5500001	5750000	1	5631564	5631863
03m	131660	131665	5500001	5750000	1	5631660	5631665
03m	131755	133256	5500001	5750000	1	5631755	5633256
03m	133360	134734	5500001	5750000	1	5633360	5634734
03m	133578	133747	5500001	5750000	1	5633578	5633747
03m	133649	134494	5500001	5750000	1	5633649	5634494
03m	133747	135818	5500001	5750000	1	5633747	5635818
03m	135680	135681	5500001	5750000	1	5635680	5635681
03m	137840	138607	5500001	5750000	1	5637840	5638607
03m	137840	138994	5500001	5750000	1	5637840	5638994
03m	138607	138994	5500001	5750000	1	5638607	5638994
03m	138607	138743	5500001	5750000	1	5638607	5638743
03m	138832	138843	5500001	5750000	1	5638832	5638843
03m	138954	138955	5500001	5750000	1	5638954	5638955
03m	138979	139145	5500001	5750000	1	5638979	5639145
03m	138994	139016	5500001	5750000	1	5638994	5639016
03m	139116	139448	5500001	5750000	1	5639116	5639448
03m	139663	141058	5500001	5750000	1	5639663	5641058
03m	139665	139770	5500001	5750000	1	5639665	5639770
03m	140660	140662	5500001	5750000	1	5640660	5640662
03m	140888	140909	5500001	5750000	1	5640888	5640909
03m	141058	141703	5500001	5750000	1	5641058	5641703
03m	141698	141751	5500001	5750000	1	5641698	5641751
03m	141828	141830	5500001	5750000	1	5641828	5641830
03m	143080	144114	5500001	5750000	1	5643080	5644114
03m	143080	143126	5500001	5750000	1	5643080	5643126
03m	143259	144390	5500001	5750000	1	5643259	5644390
03m	143669	143672	5500001	5750000	1	5643669	5643672
03m	144390	145133	5500001	5750000	1	5644390	5645133
03m	144618	146386	5500001	5750000	1	5644618	5646386
03m	144913	145365	5500001	5750000	1	5644913	5645365
03m	145054	145675	5500001	5750000	1	5645054	5645675
03m	145133	145769	5500001	5750000	1	5645133	5645769
03m	145720	146240	5500001	5750000	1	5645720	5646240
03m	145769	146005	5500001	5750000	1	5645769	5646005
