SubRegion	GC_Beg	GC_End	CH_Beg	CH_End	CH_Ori	ABeg	AEnd
03j	137825	138395	4750001	5000000	1	4887825	4888395
03j	138673	139266	4750001	5000000	1	4888673	4889266
03j	138916	139166	4750001	5000000	1	4888916	4889166
03j	139263	139266	4750001	5000000	1	4889263	4889266
03j	140628	143806	4750001	5000000	1	4890628	4893806
03j	141150	141152	4750001	5000000	1	4891150	4891152
03j	141346	249095	4750001	5000000	1	4891346	4999095
03j	141663	141698	4750001	5000000	1	4891663	4891698
03j	141663	145610	4750001	5000000	1	4891663	4895610
03j	141677	142524	4750001	5000000	1	4891677	4892524
03j	141822	147986	4750001	5000000	1	4891822	4897986
03j	142524	143313	4750001	5000000	1	4892524	4893313
03j	142565	143097	4750001	5000000	1	4892565	4893097
03j	142565	144665	4750001	5000000	1	4892565	4894665
03j	142955	143313	4750001	5000000	1	4892955	4893313
03j	143464	143806	4750001	5000000	1	4893464	4893806
03j	143473	149203	4750001	5000000	1	4893473	4899203
03j	143473	143566	4750001	5000000	1	4893473	4893566
03j	143473	143806	4750001	5000000	1	4893473	4893806
03j	143477	144243	4750001	5000000	1	4893477	4894243
03j	144243	147040	4750001	5000000	1	4894243	4897040
03j	144450	144665	4750001	5000000	1	4894450	4894665
03j	144450	144636	4750001	5000000	1	4894450	4894636
03j	145565	148011	4750001	5000000	1	4895565	4898011
03j	145565	145838	4750001	5000000	1	4895565	4895838
03j	146484	146497	4750001	5000000	1	4896484	4896497
03j	147220	148032	4750001	5000000	1	4897220	4898032
03j	147603	147756	4750001	5000000	1	4897603	4897756
03j	149175	149203	4750001	5000000	1	4899175	4899203
03j	151035	151051	4750001	5000000	1	4901035	4901051
03j	151051	161608	4750001	5000000	1	4901051	4911608
03j	151915	152026	4750001	5000000	1	4901915	4902026
03j	153042	154162	4750001	5000000	1	4903042	4904162
03j	153357	154142	4750001	5000000	1	4903357	4904142
03j	154162	162445	4750001	5000000	1	4904162	4912445
03j	154162	183717	4750001	5000000	1	4904162	4933717
03j	155002	155187	4750001	5000000	1	4905002	4905187
03j	155107	155657	4750001	5000000	1	4905107	4905657
03j	155771	155776	4750001	5000000	1	4905771	4905776
03j	155771	158239	4750001	5000000	1	4905771	4908239
03j	155945	156166	4750001	5000000	1	4905945	4906166
03j	156822	162492	4750001	5000000	1	4906822	4912492
03j	156822	156825	4750001	5000000	1	4906822	4906825
03j	156822	157063	4750001	5000000	1	4906822	4907063
03j	157063	157245	4750001	5000000	1	4907063	4907245
03j	158058	165060	4750001	5000000	1	4908058	4915060
03j	158061	158064	4750001	5000000	1	4908061	4908064
03j	158239	168095	4750001	5000000	1	4908239	4918095
03j	158436	162492	4750001	5000000	1	4908436	4912492
03j	159992	160029	4750001	5000000	1	4909992	4910029
03j	160514	161017	4750001	5000000	1	4910514	4911017
03j	160834	160871	4750001	5000000	1	4910834	4910871
03j	161407	161608	4750001	5000000	1	4911407	4911608
03j	161917	161930	4750001	5000000	1	4911917	4911930
03j	162444	162445	4750001	5000000	1	4912444	4912445
03j	162955	164213	4750001	5000000	1	4912955	4914213
03j	163099	163108	4750001	5000000	1	4913099	4913108
03j	163626	164004	4750001	5000000	1	4913626	4914004
03j	163841	163855	4750001	5000000	1	4913841	4913855
03j	163841	167664	4750001	5000000	1	4913841	4917664
03j	164298	164963	4750001	5000000	1	4914298	4914963
03j	164392	172561	4750001	5000000	1	4914392	4922561
03j	164392	165060	4750001	5000000	1	4914392	4915060
03j	165067	167664	4750001	5000000	1	4915067	4917664
03j	166279	166474	4750001	5000000	1	4916279	4916474
03j	166279	170566	4750001	5000000	1	4916279	4920566
03j	166472	166474	4750001	5000000	1	4916472	4916474
03j	166998	167204	4750001	5000000	1	4916998	4917204
03j	166998	167164	4750001	5000000	1	4916998	4917164
03j	167071	167664	4750001	5000000	1	4917071	4917664
03j	167287	167304	4750001	5000000	1	4917287	4917304
03j	167728	172652	4750001	5000000	1	4917728	4922652
03j	171523	171877	4750001	5000000	1	4921523	4921877
03j	173126	174020	4750001	5000000	1	4923126	4924020
03j	173581	174031	4750001	5000000	1	4923581	4924031
03j	173651	173652	4750001	5000000	1	4923651	4923652
03j	173854	173855	4750001	5000000	1	4923854	4923855
03j	176075	182062	4750001	5000000	1	4926075	4932062
03j	176130	176131	4750001	5000000	1	4926130	4926131
03j	176997	177131	4750001	5000000	1	4926997	4927131
03j	177857	178027	4750001	5000000	1	4927857	4928027
03j	178054	178903	4750001	5000000	1	4928054	4928903
03j	178612	178613	4750001	5000000	1	4928612	4928613
03j	178835	178901	4750001	5000000	1	4928835	4928901
03j	179847	184355	4750001	5000000	1	4929847	4934355
03j	179874	179958	4750001	5000000	1	4929874	4929958
03j	180071	180082	4750001	5000000	1	4930071	4930082
03j	182304	182319	4750001	5000000	1	4932304	4932319
03j	182345	184355	4750001	5000000	1	4932345	4934355
03j	182943	182951	4750001	5000000	1	4932943	4932951
03j	182951	183467	4750001	5000000	1	4932951	4933467
03j	183649	183810	4750001	5000000	1	4933649	4933810
03j	184355	190310	4750001	5000000	1	4934355	4940310
03j	184716	190024	4750001	5000000	1	4934716	4940024
03j	184716	187422	4750001	5000000	1	4934716	4937422
03j	184739	184830	4750001	5000000	1	4934739	4934830
03j	186834	188272	4750001	5000000	1	4936834	4938272
03j	186834	187422	4750001	5000000	1	4936834	4937422
03j	188633	190024	4750001	5000000	1	4938633	4940024
03j	188633	189298	4750001	5000000	1	4938633	4939298
03j	189282	190349	4750001	5000000	1	4939282	4940349
03j	189282	190162	4750001	5000000	1	4939282	4940162
03j	189326	189889	4750001	5000000	1	4939326	4939889
03j	189382	192147	4750001	5000000	1	4939382	4942147
03j	189841	189844	4750001	5000000	1	4939841	4939844
03j	190024	190037	4750001	5000000	1	4940024	4940037
03j	191531	192084	4750001	5000000	1	4941531	4942084
03j	191575	191981	4750001	5000000	1	4941575	4941981
03j	192084	193181	4750001	5000000	1	4942084	4943181
03j	193349	193393	4750001	5000000	1	4943349	4943393
03j	193349	193351	4750001	5000000	1	4943349	4943351
03j	196349	196382	4750001	5000000	1	4946349	4946382
03j	196379	196490	4750001	5000000	1	4946379	4946490
03j	196490	202740	4750001	5000000	1	4946490	4952740
03j	197095	197247	4750001	5000000	1	4947095	4947247
03j	197234	197247	4750001	5000000	1	4947234	4947247
03j	197234	200909	4750001	5000000	1	4947234	4950909
03j	199080	199135	4750001	5000000	1	4949080	4949135
03j	199126	201128	4750001	5000000	1	4949126	4951128
03j	199138	199148	4750001	5000000	1	4949138	4949148
03j	199138	202740	4750001	5000000	1	4949138	4952740
03j	199664	200494	4750001	5000000	1	4949664	4950494
03j	201371	201612	4750001	5000000	1	4951371	4951612
03j	205235	205474	4750001	5000000	1	4955235	4955474
03j	205235	207643	4750001	5000000	1	4955235	4957643
03j	205934	206248	4750001	5000000	1	4955934	4956248
03j	206248	208444	4750001	5000000	1	4956248	4958444
03j	207643	208444	4750001	5000000	1	4957643	4958444
03j	208908	208965	4750001	5000000	1	4958908	4958965
03j	208970	209006	4750001	5000000	1	4958970	4959006
03j	210355	243873	4750001	5000000	1	4960355	4993873
03j	210355	210897	4750001	5000000	1	4960355	4960897
03j	210653	210782	4750001	5000000	1	4960653	4960782
03j	211985	212131	4750001	5000000	1	4961985	4962131
03j	212189	212222	4750001	5000000	1	4962189	4962222
03j	214737	217174	4750001	5000000	1	4964737	4967174
03j	214737	214829	4750001	5000000	1	4964737	4964829
03j	214737	234836	4750001	5000000	1	4964737	4984836
03j	214737	229789	4750001	5000000	1	4964737	4979789
03j	214829	215816	4750001	5000000	1	4964829	4965816
03j	217504	217507	4750001	5000000	1	4967504	4967507
03j	217999	219811	4750001	5000000	1	4967999	4969811
03j	220004	234035	4750001	5000000	1	4970004	4984035
03j	228554	228555	4750001	5000000	1	4978554	4978555
03j	230552	230759	4750001	5000000	1	4980552	4980759
03j	233150	234035	4750001	5000000	1	4983150	4984035
03j	233264	234369	4750001	5000000	1	4983264	4984369
03j	233515	233517	4750001	5000000	1	4983515	4983517
03j	233515	236119	4750001	5000000	1	4983515	4986119
03j	235265	235410	4750001	5000000	1	4985265	4985410
03j	240128	243873	4750001	5000000	1	4990128	4993873
03j	240128	248369	4750001	5000000	1	4990128	4998369
03j	242608	242691	4750001	5000000	1	4992608	4992691
03j	243216	243260	4750001	5000000	1	4993216	4993260
03j	245914	246063	4750001	5000000	1	4995914	4996063
03k	1029	2273	5000001	5250000	1	5001029	5002273
03k	1462	1980	5000001	5250000	1	5001462	5001980
03k	1895	13613	5000001	5250000	1	5001895	5013613
03k	5462	6649	5000001	5250000	1	5005462	5006649
03k	6233	7187	5000001	5250000	1	5006233	5007187
03k	7342	15128	5000001	5250000	1	5007342	5015128
03k	7342	7731	5000001	5250000	1	5007342	5007731
03k	7342	13613	5000001	5250000	1	5007342	5013613
03k	7835	7836	5000001	5250000	1	5007835	5007836
03k	10115	110168	5000001	5250000	1	5010115	5110168
03k	11210	12712	5000001	5250000	1	5011210	5012712
03k	13384	13921	5000001	5250000	1	5013384	5013921
03k	17114	17132	5000001	5250000	1	5017114	5017132
03k	17291	20405	5000001	5250000	1	5017291	5020405
03k	18797	18824	5000001	5250000	1	5018797	5018824
03k	18797	18914	5000001	5250000	1	5018797	5018914
03k	20405	20654	5000001	5250000	1	5020405	5020654
03k	20588	20654	5000001	5250000	1	5020588	5020654
03k	20644	20801	5000001	5250000	1	5020644	5020801
03k	21203	21758	5000001	5250000	1	5021203	5021758
03k	21900	22422	5000001	5250000	1	5021900	5022422
03k	25695	39826	5000001	5250000	1	5025695	5039826
03k	26687	30710	5000001	5250000	1	5026687	5030710
03k	29919	30710	5000001	5250000	1	5029919	5030710
03k	31257	32049	5000001	5250000	1	5031257	5032049
03k	31301	31303	5000001	5250000	1	5031301	5031303
03k	33131	33146	5000001	5250000	1	5033131	5033146
03k	33929	37745	5000001	5250000	1	5033929	5037745
03k	35246	35667	5000001	5250000	1	5035246	5035667
03k	35611	35627	5000001	5250000	1	5035611	5035627
03k	37621	37649	5000001	5250000	1	5037621	5037649
03k	39117	39124	5000001	5250000	1	5039117	5039124
03k	39826	40277	5000001	5250000	1	5039826	5040277
03k	41851	41896	5000001	5250000	1	5041851	5041896
03k	42046	42049	5000001	5250000	1	5042046	5042049
03k	42295	42720	5000001	5250000	1	5042295	5042720
03k	42933	43627	5000001	5250000	1	5042933	5043627
03k	43567	52590	5000001	5250000	1	5043567	5052590
03k	43624	43627	5000001	5250000	1	5043624	5043627
03k	44762	44765	5000001	5250000	1	5044762	5044765
03k	44815	44817	5000001	5250000	1	5044815	5044817
03k	44815	45018	5000001	5250000	1	5044815	5045018
03k	44912	56253	5000001	5250000	1	5044912	5056253
03k	44999	45018	5000001	5250000	1	5044999	5045018
03k	45035	45148	5000001	5250000	1	5045035	5045148
03k	46272	46922	5000001	5250000	1	5046272	5046922
03k	46780	46802	5000001	5250000	1	5046780	5046802
03k	46780	47005	5000001	5250000	1	5046780	5047005
03k	46802	48228	5000001	5250000	1	5046802	5048228
03k	46956	47260	5000001	5250000	1	5046956	5047260
03k	47260	48006	5000001	5250000	1	5047260	5048006
03k	47974	60614	5000001	5250000	1	5047974	5060614
03k	48947	50115	5000001	5250000	1	5048947	5050115
03k	49158	50001	5000001	5250000	1	5049158	5050001
03k	49228	49252	5000001	5250000	1	5049228	5049252
03k	52273	52590	5000001	5250000	1	5052273	5052590
03k	52926	55152	5000001	5250000	1	5052926	5055152
03k	55112	55494	5000001	5250000	1	5055112	5055494
03k	56043	56253	5000001	5250000	1	5056043	5056253
03k	56043	56047	5000001	5250000	1	5056043	5056047
03k	56043	57147	5000001	5250000	1	5056043	5057147
03k	56379	57137	5000001	5250000	1	5056379	5057137
03k	57133	57137	5000001	5250000	1	5057133	5057137
03k	57133	57165	5000001	5250000	1	5057133	5057165
03k	57223	61739	5000001	5250000	1	5057223	5061739
03k	57223	59973	5000001	5250000	1	5057223	5059973
03k	57287	57587	5000001	5250000	1	5057287	5057587
03k	58437	58480	5000001	5250000	1	5058437	5058480
03k	59510	60092	5000001	5250000	1	5059510	5060092
03k	60193	60503	5000001	5250000	1	5060193	5060503
03k	60547	60614	5000001	5250000	1	5060547	5060614
03k	60614	60788	5000001	5250000	1	5060614	5060788
03k	61181	61258	5000001	5250000	1	5061181	5061258
03k	61190	61191	5000001	5250000	1	5061190	5061191
03k	61258	66593	5000001	5250000	1	5061258	5066593
03k	61476	69798	5000001	5250000	1	5061476	5069798
03k	61670	61689	5000001	5250000	1	5061670	5061689
03k	61687	61689	5000001	5250000	1	5061687	5061689
03k	62789	63716	5000001	5250000	1	5062789	5063716
03k	63716	64600	5000001	5250000	1	5063716	5064600
03k	64007	64440	5000001	5250000	1	5064007	5064440
03k	64230	64938	5000001	5250000	1	5064230	5064938
03k	64544	64721	5000001	5250000	1	5064544	5064721
03k	64920	64938	5000001	5250000	1	5064920	5064938
03k	65570	65855	5000001	5250000	1	5065570	5065855
03k	65570	68545	5000001	5250000	1	5065570	5068545
03k	66050	66228	5000001	5250000	1	5066050	5066228
03k	67179	67181	5000001	5250000	1	5067179	5067181
03k	68132	71874	5000001	5250000	1	5068132	5071874
03k	68545	69582	5000001	5250000	1	5068545	5069582
03k	68955	69437	5000001	5250000	1	5068955	5069437
03k	70790	71428	5000001	5250000	1	5070790	5071428
03k	71276	71277	5000001	5250000	1	5071276	5071277
03k	71276	71447	5000001	5250000	1	5071276	5071447
03k	71677	71825	5000001	5250000	1	5071677	5071825
03k	71945	72131	5000001	5250000	1	5071945	5072131
03k	75015	75770	5000001	5250000	1	5075015	5075770
03k	75263	75657	5000001	5250000	1	5075263	5075657
03k	75618	75657	5000001	5250000	1	5075618	5075657
03k	75639	75657	5000001	5250000	1	5075639	5075657
03k	75758	76141	5000001	5250000	1	5075758	5076141
03k	76886	76900	5000001	5250000	1	5076886	5076900
03k	77006	77363	5000001	5250000	1	5077006	5077363
03k	77857	77918	5000001	5250000	1	5077857	5077918
03k	77889	77897	5000001	5250000	1	5077889	5077897
03k	77951	77956	5000001	5250000	1	5077951	5077956
03k	79774	79779	5000001	5250000	1	5079774	5079779
03k	81088	94064	5000001	5250000	1	5081088	5094064
03k	82695	82825	5000001	5250000	1	5082695	5082825
03k	84647	85078	5000001	5250000	1	5084647	5085078
03k	85746	85747	5000001	5250000	1	5085746	5085747
03k	86490	86524	5000001	5250000	1	5086490	5086524
03k	86490	86515	5000001	5250000	1	5086490	5086515
03k	86802	86809	5000001	5250000	1	5086802	5086809
03k	87423	87435	5000001	5250000	1	5087423	5087435
03k	89271	94624	5000001	5250000	1	5089271	5094624
03k	89271	89315	5000001	5250000	1	5089271	5089315
03k	89684	89738	5000001	5250000	1	5089684	5089738
03k	89696	89943	5000001	5250000	1	5089696	5089943
03k	89738	90247	5000001	5250000	1	5089738	5090247
03k	89943	90972	5000001	5250000	1	5089943	5090972
03k	91498	91499	5000001	5250000	1	5091498	5091499
03k	91724	91746	5000001	5250000	1	5091724	5091746
03k	91724	91727	5000001	5250000	1	5091724	5091727
03k	91986	93267	5000001	5250000	1	5091986	5093267
03k	91986	94888	5000001	5250000	1	5091986	5094888
03k	92719	93267	5000001	5250000	1	5092719	5093267
03k	94756	94925	5000001	5250000	1	5094756	5094925
03k	95061	95455	5000001	5250000	1	5095061	5095455
03k	95854	95861	5000001	5250000	1	5095854	5095861
03k	95972	95973	5000001	5250000	1	5095972	5095973
03k	97359	97725	5000001	5250000	1	5097359	5097725
03k	98330	98406	5000001	5250000	1	5098330	5098406
03k	98406	100055	5000001	5250000	1	5098406	5100055
03k	98406	98539	5000001	5250000	1	5098406	5098539
03k	98462	98493	5000001	5250000	1	5098462	5098493
03k	99397	99408	5000001	5250000	1	5099397	5099408
03k	99400	99403	5000001	5250000	1	5099400	5099403
03k	100140	100141	5000001	5250000	1	5100140	5100141
03k	100864	104428	5000001	5250000	1	5100864	5104428
03k	101762	104180	5000001	5250000	1	5101762	5104180
03k	104178	104180	5000001	5250000	1	5104178	5104180
03k	104688	111320	5000001	5250000	1	5104688	5111320
03k	104990	105199	5000001	5250000	1	5104990	5105199
03k	105128	108090	5000001	5250000	1	5105128	5108090
03k	106661	111320	5000001	5250000	1	5106661	5111320
03k	106843	106949	5000001	5250000	1	5106843	5106949
03k	107176	112169	5000001	5250000	1	5107176	5112169
03k	107737	108090	5000001	5250000	1	5107737	5108090
03k	108122	108922	5000001	5250000	1	5108122	5108922
03k	108122	108199	5000001	5250000	1	5108122	5108199
03k	108122	108125	5000001	5250000	1	5108122	5108125
03k	108731	109241	5000001	5250000	1	5108731	5109241
03k	109635	109660	5000001	5250000	1	5109635	5109660
03k	109931	110315	5000001	5250000	1	5109931	5110315
03k	110168	111633	5000001	5250000	1	5110168	5111633
03k	110287	110393	5000001	5250000	1	5110287	5110393
03k	110748	110751	5000001	5250000	1	5110748	5110751
03k	110828	110905	5000001	5250000	1	5110828	5110905
03k	110898	111947	5000001	5250000	1	5110898	5111947
03k	110898	110905	5000001	5250000	1	5110898	5110905
03k	111137	111140	5000001	5250000	1	5111137	5111140
03k	111268	111325	5000001	5250000	1	5111268	5111325
03k	111943	111947	5000001	5250000	1	5111943	5111947
03k	111943	115687	5000001	5250000	1	5111943	5115687
03k	112169	116511	5000001	5250000	1	5112169	5116511
03k	112565	112566	5000001	5250000	1	5112565	5112566
03k	112810	113013	5000001	5250000	1	5112810	5113013
03k	115481	115491	5000001	5250000	1	5115481	5115491
03k	115554	115687	5000001	5250000	1	5115554	5115687
03k	116092	119635	5000001	5250000	1	5116092	5119635
03k	117338	121315	5000001	5250000	1	5117338	5121315
03k	117480	119354	5000001	5250000	1	5117480	5119354
03k	117606	117612	5000001	5250000	1	5117606	5117612
03k	117606	117611	5000001	5250000	1	5117606	5117611
03k	117606	118834	5000001	5250000	1	5117606	5118834
03k	117893	120715	5000001	5250000	1	5117893	5120715
03k	119098	120715	5000001	5250000	1	5119098	5120715
03k	120042	120156	5000001	5250000	1	5120042	5120156
03k	120156	122681	5000001	5250000	1	5120156	5122681
03k	120204	121983	5000001	5250000	1	5120204	5121983
03k	121290	121448	5000001	5250000	1	5121290	5121448
03k	121438	121448	5000001	5250000	1	5121438	5121448
03k	121672	121678	5000001	5250000	1	5121672	5121678
03k	121685	131419	5000001	5250000	1	5121685	5131419
03k	121685	121730	5000001	5250000	1	5121685	5121730
03k	122360	123000	5000001	5250000	1	5122360	5123000
03k	122360	122620	5000001	5250000	1	5122360	5122620
03k	122623	123149	5000001	5250000	1	5122623	5123149
03k	122681	128642	5000001	5250000	1	5122681	5128642
03k	122681	123149	5000001	5250000	1	5122681	5123149
03k	122726	132209	5000001	5250000	1	5122726	5132209
