"","Tract","freq"
"28407","03q_CH_JR20_ 291875_291877",1
"28408","03q_CH_JR20_ 294464_294465",5
"28409","03q_CH_JR20_ 295454_295468",1
"28410","03q_CH_JR20_ 297270_297289",2
"28411","03q_CH_JR20_ 299372_299469",1
"28412","03q_CH_JR20_ 299423_299755",1
"28413","03q_CH_JR20_ 303739_304163",1
"28414","03q_CH_JR20_ 303739_304577",1
"28415","03q_CH_JR20_ 303739_306560",1
"28416","03q_CH_JR20_ 312771_312912",1
"28417","03q_CH_JR20_ 312885_313175",2
"28418","03q_CH_JR20_ 316480_316483",1
"28419","03q_CH_JR20_ 34115_34510",1
"28420","03q_CH_JR20_ 34510_34570",2
"28421","03q_CH_JR20_ 40165_40171",1
"28422","03q_CH_JR20_ 41320_41735",1
"28423","03q_CH_JR20_ 41324_41891",1
"28424","03q_CH_JR20_ 41891_42135",2
"28425","03q_CH_JR20_ 42072_42135",1
"28426","03q_CH_JR20_ 43982_44035",1
"28427","03q_CH_JR20_ 49948_52447",1
"28428","03q_CH_JR20_ 51812_52447",1
"28429","03q_CH_JR20_ 51905_52153",2
"28430","03q_CH_JR20_ 59442_61073",1
"28431","03q_CH_JR20_ 60756_60766",1
"28432","03q_CH_JR20_ 60756_61453",1
"28433","03q_CH_JR20_ 61299_63856",1
"28434","03q_CH_JR20_ 61453_61458",1
"28435","03q_CH_JR20_ 63598_64382",2
"28436","03q_CH_JR20_ 64316_64382",1
"28437","03q_CH_JR20_ 65058_66760",1
"28438","03q_CH_JR20_ 65058_66816",1
"28439","03q_CH_JR20_ 66178_66760",1
"28440","03q_CH_JR20_ 76875_76916",3
"28441","03q_CH_JR20_ 8286_8302",2
"28442","03q_CH_JR20_ 88759_88975",1
"28443","03q_CH_JR20_ 90546_90734",1
"28444","03q_CH_JR20_ 93429_93587",1
"28445","03q_CH_JR20_ 95562_95568",2
"28446","03q_CH_JR20_ 95562_95752",1
"28447","03q_CH_JR20_ 96451_96452",3
"28448","03q_CH_JR272_ 117214_117373",1
"28449","03q_CH_JR272_ 123302_123828",3
"28450","03q_CH_JR272_ 124563_124572",3
"28451","03q_CH_JR272_ 130952_130991",2
"28452","03q_CH_JR272_ 133903_134036",1
"28453","03q_CH_JR272_ 134021_134036",4
"28454","03q_CH_JR272_ 142017_146272",1
"28455","03q_CH_JR272_ 146272_146573",1
"28456","03q_CH_JR272_ 153244_153251",1
"28457","03q_CH_JR272_ 156319_156322",3
"28458","03q_CH_JR272_ 158568_159268",1
"28459","03q_CH_JR272_ 158784_158826",2
"28460","03q_CH_JR272_ 158784_158865",1
"28461","03q_CH_JR272_ 162053_164219",1
"28462","03q_CH_JR272_ 163804_163828",1
"28463","03q_CH_JR272_ 164048_164219",1
"28464","03q_CH_JR272_ 167196_167233",1
"28465","03q_CH_JR272_ 167196_167247",1
"28466","03q_CH_JR272_ 179473_179684",1
"28467","03q_CH_JR272_ 180998_181083",2
"28468","03q_CH_JR272_ 183109_183178",2
"28469","03q_CH_JR272_ 183109_183232",1
"28470","03q_CH_JR272_ 183109_183721",1
"28471","03q_CH_JR272_ 183109_188949",1
"28472","03q_CH_JR272_ 187739_188496",1
"28473","03q_CH_JR272_ 188890_189137",1
"28474","03q_CH_JR272_ 194579_194909",2
"28475","03q_CH_JR272_ 199463_199583",4
"28476","03q_CH_JR272_ 202129_205382",1
"28477","03q_CH_JR272_ 204127_204133",1
"28478","03q_CH_JR272_ 204449_204503",1
"28479","03q_CH_JR272_ 204471_207256",1
"28480","03q_CH_JR272_ 209010_209022",2
"28481","03q_CH_JR272_ 215820_215964",1
"28482","03q_CH_JR272_ 216830_216943",1
"28483","03q_CH_JR272_ 224019_224046",1
"28484","03q_CH_JR272_ 224025_224034",3
"28485","03q_CH_JR272_ 228065_228069",3
"28486","03q_CH_JR272_ 246490_253334",1
"28487","03q_CH_JR272_ 249450_249552",2
"28488","03q_CH_JR272_ 257464_257944",1
"28489","03q_CH_JR272_ 257942_257944",1
"28490","03q_CH_JR272_ 261548_265572",2
"28491","03q_CH_JR272_ 261686_261697",1
"28492","03q_CH_JR272_ 262861_262892",1
"28493","03q_CH_JR272_ 263719_263720",1
"28494","03q_CH_JR272_ 263719_263821",1
"28495","03q_CH_JR272_ 264250_264403",1
"28496","03q_CH_JR272_ 264755_265226",1
"28497","03q_CH_JR272_ 265335_265550",1
"28498","03q_CH_JR272_ 268450_268697",2
"28499","03q_CH_JR272_ 268475_268697",1
"28500","03q_CH_JR272_ 269522_269523",1
"28501","03q_CH_JR32_ 10007_10448",1
"28502","03q_CH_JR32_ 10257_13077",1
"28503","03q_CH_JR32_ 16172_17766",1
"28504","03q_CH_JR32_ 162083_162630",1
"28505","03q_CH_JR32_ 165805_165817",2
"28506","03q_CH_JR32_ 183229_183544",1
"28507","03q_CH_JR32_ 188541_188581",2
"28508","03q_CH_JR32_ 188541_188706",2
"28509","03q_CH_JR32_ 188706_189599",1
"28510","03q_CH_JR32_ 207285_209577",2
"28511","03q_CH_JR32_ 207285_209579",1
"28512","03q_CH_JR32_ 210268_211216",1
"28513","03q_CH_JR32_ 210867_211216",1
"28514","03q_CH_JR32_ 211187_211216",1
"28515","03q_CH_JR32_ 211187_211427",2
"28516","03q_CH_JR32_ 233141_233268",1
"28517","03q_CH_JR32_ 237443_241032",2
"28518","03q_CH_JR32_ 237981_237988",1
"28519","03q_CH_JR32_ 238034_238069",1
"28520","03q_CH_JR32_ 238222_238246",1
"28521","03q_CH_JR32_ 238222_238294",1
"28522","03q_CH_JR32_ 238222_238347",1
"28523","03q_CH_JR32_ 238347_238396",1
"28524","03q_CH_JR32_ 238599_238863",1
"28525","03q_CH_JR32_ 239701_239713",1
"28526","03q_CH_JR32_ 239817_240339",1
"28527","03q_CH_JR32_ 24686_26372",1
"28528","03q_CH_JR32_ 248767_248774",3
"28529","03q_CH_JR32_ 248772_248774",1
"28530","03q_CH_JR32_ 254320_255404",1
"28531","03q_CH_JR32_ 255403_255404",1
"28532","03q_CH_JR32_ 255403_256076",1
"28533","03q_CH_JR32_ 262389_263538",1
"28534","03q_CH_JR32_ 263500_263538",1
"28535","03q_CH_JR32_ 28016_28347",2
"28536","03q_CH_JR32_ 28016_33923",1
"28537","03q_CH_JR32_ 28318_28347",1
"28538","03q_CH_JR32_ 307388_307401",1
"28539","03q_CH_JR32_ 33293_33923",3
"28540","03q_CH_JR32_ 33923_33938",1
"28541","03q_CH_JR32_ 35623_35773",1
"28542","03q_CH_JR32_ 35750_35773",1
"28543","03q_CH_JR32_ 38023_38028",2
"28544","03q_CH_JR32_ 42139_42174",1
"28545","03q_CH_JR32_ 43433_43530",1
"28546","03q_CH_JR32_ 49799_50105",1
"28547","03q_CH_JR32_ 54072_54207",1
"28548","03q_CH_JR32_ 54072_54248",1
"28549","03q_CH_JR32_ 54072_55686",1
"28550","03q_CH_JR32_ 55613_58372",1
"28551","03q_CH_JR32_ 55686_59403",1
"28552","03q_CH_JR32_ 56057_59403",1
"28553","03q_CH_JR32_ 59806_59831",3
"28554","03q_CH_JR32_ 59806_60104",1
"28555","03q_CH_JR32_ 59806_62755",1
"28556","03q_CH_JR32_ 87754_87767",2
"28557","03q_CH_JR32_ 89500_89508",2
"28558","03q_CH_JR32_ 9567_10448",2
"28559","03q_CH_JR356_ 102057_102058",1
"28560","03q_CH_JR356_ 102057_103278",1
"28561","03q_CH_JR356_ 103251_103278",1
"28562","03q_CH_JR356_ 118193_118399",1
"28563","03q_CH_JR356_ 118193_119607",1
"28564","03q_CH_JR356_ 118373_119660",1
"28565","03q_CH_JR356_ 119080_119221",1
"28566","03q_CH_JR356_ 120019_120191",2
"28567","03q_CH_JR356_ 120019_120387",2
"28568","03q_CH_JR356_ 120182_120191",1
"28569","03q_CH_JR356_ 18168_18191",3
"28570","03q_CH_JR356_ 18619_18646",1
"28571","03q_CH_JR356_ 38862_38885",1
"28572","03q_CH_JR356_ 42191_42275",1
"28573","03q_CH_JR356_ 43628_43655",1
"28574","03q_CH_JR356_ 53621_53674",1
"28575","03q_CH_JR356_ 57624_57630",2
"28576","03q_CH_JR356_ 58086_58312",1
"28577","03q_CH_JR356_ 76964_77170",1
"28578","03q_CH_JR356_ 76964_77173",1
"28579","03q_CH_JR356_ 76964_79624",1
"28580","03q_CH_JR356_ 77079_77173",2
"28581","03q_CH_JR356_ 80668_80694",2
"28582","03q_CH_JR356_ 82776_82789",2
"28583","03q_CH_JR356_ 82789_86348",1
"28584","03q_CH_JR356_ 83490_83512",1
"28585","03q_CH_JR356_ 83861_84801",1
"28586","03q_CH_JR356_ 84202_84735",2
"28587","03q_CH_JR377_ 115969_115978",1
"28588","03q_CH_JR377_ 115969_116727",1
"28589","03q_CH_JR377_ 202497_203537",1
"28590","03q_CH_JR377_ 204959_205060",1
"28591","03q_CH_JR377_ 205743_205789",1
"28592","03q_CH_JR377_ 208166_208366",2
"28593","03q_CH_JR377_ 208366_209029",1
"28594","03q_CH_JR377_ 208994_209029",1
"28595","03q_CH_JR377_ 210143_210225",2
"28596","03q_CH_JR377_ 227822_227823",2
"28597","03q_CH_JR377_ 232226_232569",1
"28598","03q_CH_JR377_ 232551_233380",1
"28599","03q_CH_JR377_ 232951_233140",1
"28600","03q_CH_JR377_ 233955_233959",4
"28601","03q_CH_JR377_ 236796_237017",1
"28602","03q_CH_JR377_ 242150_242162",3
"28603","03q_CH_JR377_ 259360_259376",1
"28604","03q_CH_JR377_ 270275_270383",3
"28605","03q_CH_JR377_ 270275_270716",1
"28606","03q_CH_JR377_ 291065_291686",1
"28607","03q_CH_JR377_ 292944_292945",2
"28608","03q_CH_JR377_ 293397_294055",1
"28609","03q_CH_JR377_ 293398_293558",1
"28610","03q_CH_JR377_ 293558_293587",1
"28611","03q_CH_JR377_ 297510_297516",3
"28612","03q_CH_JR377_ 302762_302816",1
"28613","03q_CH_JR377_ 308985_309210",1
"28614","03q_CH_JR377_ 310625_310633",4
"28615","03q_CH_JR377_ 310625_312229",1
"28616","03q_CH_JR377_ 315234_315239",1
"28617","03q_CH_JR4_ 100679_101751",1
"28618","03q_CH_JR4_ 108266_213073",1
"28619","03q_CH_JR4_ 110167_110263",3
"28620","03q_CH_JR4_ 110246_110263",1
"28621","03q_CH_JR4_ 110812_110829",1
"28622","03q_CH_JR4_ 111210_111245",1
"28623","03q_CH_JR4_ 116664_116781",1
"28624","03q_CH_JR4_ 11730_11735",1
"28625","03q_CH_JR4_ 128674_132175",1
"28626","03q_CH_JR4_ 133336_134238",2
"28627","03q_CH_JR4_ 134237_134238",2
"28628","03q_CH_JR4_ 138687_138692",2
"28629","03q_CH_JR4_ 138687_140048",1
"28630","03q_CH_JR4_ 140838_141595",1
"28631","03q_CH_JR4_ 141000_142260",1
"28632","03q_CH_JR4_ 141141_141595",2
"28633","03q_CH_JR4_ 142929_143882",1
"28634","03q_CH_JR4_ 142929_144434",1
"28635","03q_CH_JR4_ 143993_144434",1
"28636","03q_CH_JR4_ 144311_144434",1
"28637","03q_CH_JR4_ 146309_147541",1
"28638","03q_CH_JR4_ 151195_152715",1
"28639","03q_CH_JR4_ 151195_155452",1
"28640","03q_CH_JR4_ 15329_15356",2
"28641","03q_CH_JR4_ 155109_156361",1
"28642","03q_CH_JR4_ 155129_157056",1
"28643","03q_CH_JR4_ 155452_155701",1
"28644","03q_CH_JR4_ 156695_156958",2
"28645","03q_CH_JR4_ 157056_157419",1
"28646","03q_CH_JR4_ 159720_159732",1
"28647","03q_CH_JR4_ 163832_167482",1
"28648","03q_CH_JR4_ 164919_165350",1
"28649","03q_CH_JR4_ 164919_165780",1
"28650","03q_CH_JR4_ 165196_165350",1
"28651","03q_CH_JR4_ 170956_172029",1
"28652","03q_CH_JR4_ 171689_172029",2
"28653","03q_CH_JR4_ 171903_172029",1
"28654","03q_CH_JR4_ 173848_174001",1
"28655","03q_CH_JR4_ 173848_174349",1
"28656","03q_CH_JR4_ 173979_174257",1
"28657","03q_CH_JR4_ 174164_174257",1
"28658","03q_CH_JR4_ 178094_178411",1
"28659","03q_CH_JR4_ 178094_178440",1
"28660","03q_CH_JR4_ 178094_178714",1
"28661","03q_CH_JR4_ 178411_178714",1
"28662","03q_CH_JR4_ 181782_182591",1
"28663","03q_CH_JR4_ 187041_187095",1
"28664","03q_CH_JR4_ 187041_187988",1
"28665","03q_CH_JR4_ 193590_193608",1
"28666","03q_CH_JR4_ 194049_194081",3
"28667","03q_CH_JR4_ 216576_216583",2
"28668","03q_CH_JR4_ 216583_216832",1
"28669","03q_CH_JR4_ 217906_218902",1
"28670","03q_CH_JR4_ 229295_229579",1
"28671","03q_CH_JR4_ 244320_244940",1
"28672","03q_CH_JR4_ 244936_244940",2
"28673","03q_CH_JR4_ 246876_246878",3
"28674","03q_CH_JR4_ 250383_250389",3
"28675","03q_CH_JR4_ 252978_252980",3
"28676","03q_CH_JR4_ 28376_28852",1
"28677","03q_CH_JR4_ 28376_40872",1
"28678","03q_CH_JR4_ 80053_101751",1
"28679","03q_CH_JR4_ 80053_83536",1
"28680","03q_CH_JR4_ 81745_82933",1
"28681","03q_CH_JR4_ 82063_82079",1
"28682","03q_CH_JR4_ 82063_82933",1
"28683","03q_CH_JR4_ 93855_93991",1
"28684","03q_CH_KB888_ 104901_104972",1
"28685","03q_CH_KB888_ 41260_41368",1
"28686","03q_CH_KB888_ 43083_43091",3
"28687","03q_CH_KB888_ 53395_54112",1
"28688","03q_CH_KB888_ 53395_54860",1
"28689","03q_CH_KB888_ 82935_83154",1
"28690","03q_CH_KB888_ 90358_90630",1
"28691","03q_CH_MSH202_ 13896_13898",1
"28692","03q_CH_MSH202_ 13896_13905",1
"28693","03q_CH_MSH202_ 13896_13991",1
"28694","03q_CH_MSH202_ 1820_6486",1
"28695","03q_CH_MSH202_ 185545_186040",1
"28696","03q_CH_MSH202_ 185856_186040",2
"28697","03q_CH_MSH202_ 190937_191856",2
"28698","03q_CH_MSH202_ 192361_192397",1
"28699","03q_CH_MSH202_ 192361_192744",2
"28700","03q_CH_MSH202_ 193861_194255",1
"28701","03q_CH_MSH202_ 202379_203065",1
"28702","03q_CH_MSH202_ 203019_204758",2
"28703","03q_CH_MSH202_ 204022_204201",1
"28704","03q_CH_MSH202_ 204057_204062",1
"28705","03q_CH_MSH202_ 205095_205143",1
"28706","03q_CH_MSH202_ 207674_207697",2
"28707","03q_CH_MSH202_ 207697_207767",1
"28708","03q_CH_MSH202_ 208119_208472",1
"28709","03q_CH_MSH202_ 208469_208472",1
"28710","03q_CH_MSH202_ 211075_211078",2
"28711","03q_CH_MSH202_ 213393_213519",1
"28712","03q_CH_MSH202_ 217352_217392",1
"28713","03q_CH_MSH202_ 227074_227720",1
"28714","03q_CH_MSH202_ 22912_23065",2
"28715","03q_CH_MSH202_ 234489_234491",1
"28716","03q_CH_MSH202_ 234489_234497",4
"28717","03q_CH_MSH202_ 241953_242383",1
"28718","03q_CH_MSH202_ 247407_247410",2
"28719","03q_CH_MSH202_ 255879_256089",1
"28720","03q_CH_MSH202_ 259035_259124",1
"28721","03q_CH_MSH202_ 259154_259170",1
"28722","03q_CH_MSH202_ 269738_269771",1
"28723","03q_CH_MSH202_ 270550_271376",1
"28724","03q_CH_MSH202_ 271308_271376",1
"28725","03q_CH_MSH202_ 272143_272146",1
"28726","03q_CH_MSH202_ 272143_272453",1
"28727","03q_CH_MSH202_ 27754_29290",1
"28728","03q_CH_MSH202_ 297511_297570",1
"28729","03q_CH_MSH202_ 302819_302864",1
"28730","03q_CH_MSH202_ 306463_306660",3
"28731","03q_CH_MSH202_ 306463_306827",1
"28732","03q_CH_MSH202_ 309779_309794",2
"28733","03q_CH_MSH202_ 39081_39162",1
"28734","03q_CH_MSH202_ 39463_39483",1
"28735","03q_CH_MSH202_ 40469_40578",1
"28736","03q_CH_MSH202_ 43985_43988",1
"28737","03q_CH_MSH202_ 45488_45754",1
"28738","03q_CH_MSH202_ 45488_46666",1
"28739","03q_CH_MSH202_ 45542_45754",2
"28740","03q_CH_MSH202_ 45588_45754",1
"28741","03q_CH_MSH202_ 6099_6135",1
"28742","03q_PP_BdA1134-13_ 107281_107283",3
"28743","03q_PP_BdA1134-13_ 145371_145633",2
"28744","03q_PP_BdA1134-13_ 17453_17484",3
"28745","03q_PP_BdA1134-13_ 180531_180547",3
"28746","03q_PP_BdA1134-13_ 180531_181791",1
"28747","03q_PP_BdA1134-13_ 181464_181791",2
"28748","03q_PP_BdA1134-13_ 186775_186795",2
"28749","03q_PP_BdA1134-13_ 193167_194063",1
"28750","03q_PP_BdA1134-13_ 193932_193975",2
"28751","03q_PP_BdA1134-13_ 193932_194010",2
"28752","03q_PP_BdA1134-13_ 202235_202379",1
"28753","03q_PP_BdA1134-13_ 202235_202463",1
"28754","03q_PP_BdA1134-13_ 202235_202482",1
"28755","03q_PP_BdA1134-13_ 202235_203061",1
"28756","03q_PP_BdA1134-13_ 202235_203930",1
"28757","03q_PP_BdA1134-13_ 203733_203930",2
"28758","03q_PP_BdA1134-13_ 205197_205310",1
"28759","03q_PP_BdA1134-13_ 205197_206097",1
"28760","03q_PP_BdA1134-13_ 206070_206097",3
"28761","03q_PP_BdA1134-13_ 241952_241953",1
"28762","03q_PP_BdA1134-13_ 300204_300349",1
"28763","03q_PP_BdA1134-13_ 307340_307350",1
"28764","03q_PP_BdA1134-13_ 307340_307681",2
"28765","03q_PP_BdA1134-13_ 47680_47711",1
"28766","03q_PP_BdA1134-13_ 68754_68886",1
"28767","03q_PP_BdA1134-13_ 69631_70377",1
"28768","03q_PP_BdA1134-13_ 69665_69694",1
"28769","03q_PP_BdA1134-13_ 69733_69788",1
"28770","03q_PP_BdA1134-13_ 70355_70377",1
"28771","03q_PP_BdA1134-13_ 84262_84272",4
"28772","03q_PP_BdA1134-13_ 92526_92554",3
"28773","03q_PP_BdA1134-13_ 92526_92569",2
"28774","03q_PP_BdA1137-10_ 111688_111692",5
"28775","03q_PP_BdA1137-10_ 112056_112060",2
"28776","03q_PP_BdA1137-10_ 112056_112093",3
"28777","03q_PP_BdA1137-10_ 11317_11424",1
"28778","03q_PP_BdA1137-10_ 11394_11424",4
"28779","03q_PP_BdA1137-10_ 117140_117629",1
"28780","03q_PP_BdA1137-10_ 117140_117834",1
"28781","03q_PP_BdA1137-10_ 117140_118128",1
"28782","03q_PP_BdA1137-10_ 117214_118128",1
"28783","03q_PP_BdA1137-10_ 117421_117445",1
"28784","03q_PP_BdA1137-10_ 117629_118128",1
"28785","03q_PP_BdA1137-10_ 167417_167972",3
"28786","03q_PP_BdA1137-10_ 167581_167585",1
"28787","03q_PP_BdA1137-10_ 17871_17887",4
"28788","03q_PP_BdA1137-10_ 17885_17887",1
"28789","03q_PP_BdA1137-10_ 18791_18800",1
"28790","03q_PP_BdA1137-10_ 18791_19217",1
"28791","03q_PP_BdA1137-10_ 18800_19037",1
"28792","03q_PP_BdA1137-10_ 200329_200491",3
"28793","03q_PP_BdA1137-10_ 202797_203019",1
"28794","03q_PP_BdA1137-10_ 213581_213594",2
"28795","03q_PP_BdA1137-10_ 2452_2792",1
"28796","03q_PP_BdA1137-10_ 253596_253626",5
"28797","03q_PP_BdA1137-10_ 256372_256373",1
"28798","03q_PP_BdA1137-10_ 2708_2792",3
"28799","03q_PP_BdA1137-10_ 2806_2837",2
"28800","03q_PP_BdA1137-10_ 2813_2837",3
"28801","03q_PP_BdA1137-10_ 28650_28672",2
"28802","03q_PP_BdA1137-10_ 297505_297510",1
"28803","03q_PP_BdA1137-10_ 297505_297516",1
"28804","03q_PP_BdA1137-10_ 297510_297528",1
"28805","03q_PP_BdA1137-10_ 297512_297528",1
"28806","03q_PP_BdA1137-10_ 318513_318592",2
"28807","03q_PP_BdA1137-10_ 33504_33540",1
"28808","03q_PP_BdA1137-10_ 36360_36449",4
"28809","03q_PP_BdA1137-10_ 96884_96914",1
"28810","03q_PP_DM1020_ 113379_113414",2
"28811","03q_PP_DM1020_ 127158_127467",2
"28812","03q_PP_DM1020_ 135358_135392",4
"28813","03q_PP_DM1020_ 198009_198016",5
"28814","03q_PP_DM1020_ 207049_207099",1
"28815","03q_PP_DM1020_ 243216_243226",3
"28816","03q_PP_DM1020_ 262335_262358",1
"28817","03q_PP_DM1020_ 263291_263365",5
"28818","03q_PP_DM1020_ 30685_33261",1
"28819","03q_PP_DM1020_ 30685_34846",1
"28820","03q_PP_DM1020_ 312437_312440",1
"28821","03q_PP_DM1020_ 312437_312447",2
"28822","03q_PP_DM1020_ 34226_34846",1
"28823","03q_PP_DM1020_ 34253_34846",1
"28824","03q_PP_DM1020_ 34570_34846",1
"28825","03q_PP_DM1020_ 47519_47587",1
"28826","03q_PP_DM1020_ 54072_54308",3
"28827","03q_PP_DM1020_ 54082_54308",1
"28828","03q_PP_DM1020_ 7293_7528",1
"28829","03q_PP_DM1020_ 7293_7846",1
"28830","03q_PP_DM1020_ 7293_8270",1
"28831","03q_PP_DM1020_ 7414_7846",1
"28832","03q_PP_DM1020_ 7414_8261",1
"28833","03q_PP_DM1020_ 75265_75357",5
"28834","03q_PP_DM1020_ 7771_8270",1
"28835","03q_PP_DM1020_ 78568_78595",4
"28836","03q_PP_DM1020_ 79402_79403",5
"28837","03q_PP_DM1020_ 83705_84101",1
"28838","03q_PP_DM1020_ 83793_83850",1
"28839","03q_PP_DM1020_ 83793_84331",2
"28840","03q_PP_DM1020_ 83850_84331",1
"28841","03q_PP_DM1020_ 84317_84331",2
"28842","03q_PP_DM1038_ 126662_126724",1
"28843","03q_PP_DM1038_ 126662_128239",1
"28844","03q_PP_DM1038_ 127022_128239",1
"28845","03q_PP_DM1038_ 128234_128239",1
"28846","03q_PP_DM1038_ 128238_128239",2
"28847","03q_PP_DM1038_ 138008_138014",1
"28848","03q_PP_DM1038_ 138008_138209",2
"28849","03q_PP_DM1038_ 138014_138209",2
"28850","03q_PP_DM1038_ 15094_15446",1
"28851","03q_PP_DM1038_ 172295_172805",2
"28852","03q_PP_DM1038_ 172691_172805",1
"28853","03q_PP_DM1038_ 173701_175138",1
"28854","03q_PP_DM1038_ 173848_174621",1
"28855","03q_PP_DM1038_ 173848_175138",2
"28856","03q_PP_DM1038_ 173892_174073",1
"28857","03q_PP_DM1038_ 174215_174621",1
"28858","03q_PP_DM1038_ 174634_174732",1
"28859","03q_PP_DM1038_ 174634_176462",1
"28860","03q_PP_DM1038_ 18253_18419",1
"28861","03q_PP_DM1038_ 18398_18419",1
"28862","03q_PP_DM1038_ 20544_20550",4
"28863","03q_PP_DM1038_ 20946_20949",1
"28864","03q_PP_DM1038_ 261538_261554",2
"28865","03q_PP_DM1038_ 261538_261604",1
"28866","03q_PP_DM1038_ 261541_261604",1
"28867","03q_PP_DM1038_ 261548_261554",1
"28868","03q_PP_DM1038_ 264407_264426",3
"28869","03q_PP_DM1038_ 27689_27908",4
"28870","03q_PP_DM1038_ 27779_27908",1
"28871","03q_PP_DM1038_ 29761_30807",1
"28872","03q_PP_DM1038_ 307642_308435",1
"28873","03q_PP_DM1038_ 307841_308199",1
"28874","03q_PP_DM1038_ 310625_310633",1
"28875","03q_PP_DM1038_ 310625_310649",1
"28876","03q_PP_DM1038_ 68947_69078",1
"28877","03q_PP_DM1038_ 68992_69078",2
"28878","03q_PP_DM1038_ 69022_69078",1
"28879","03q_PP_DM1038_ 71635_73433",1
"28880","03q_PP_DM1038_ 72893_73433",1
"28881","03q_PP_DM1038_ 73250_73271",1
"28882","03q_PP_DM1038_ 73250_73421",2
"28883","03q_PP_DM1054_ 103231_103236",1
"28884","03q_PP_DM1054_ 1179_1671",1
"28885","03q_PP_DM1054_ 1179_1862",1
"28886","03q_PP_DM1054_ 133820_133949",1
"28887","03q_PP_DM1054_ 133820_134378",1
"28888","03q_PP_DM1054_ 1476_1671",1
"28889","03q_PP_DM1054_ 179660_179786",4
"28890","03q_PP_DM1054_ 179660_181494",1
"28891","03q_PP_DM1054_ 181268_181453",1
"28892","03q_PP_DM1054_ 181453_181494",1
"28893","03q_PP_DM1054_ 181997_182231",1
"28894","03q_PP_DM1054_ 181997_182360",3
"28895","03q_PP_DM1054_ 23071_23074",4
"28896","03q_PP_DM1054_ 23071_23116",1
"28897","03q_PP_DM1054_ 233096_233138",2
"28898","03q_PP_DM1054_ 23656_23670",2
"28899","03q_PP_DM1054_ 263500_263538",2
"28900","03q_PP_DM1054_ 28160_33884",1
"28901","03q_PP_DM1054_ 33072_33293",1
"28902","03q_PP_DM1054_ 33293_33852",1
"28903","03q_PP_DM1054_ 42378_42379",2
"28904","03q_PP_DM1054_ 42378_42461",3
"28905","03q_PP_DM1054_ 54007_54203",2
"28906","03q_PP_DM1054_ 74886_74889",3
"28907","03q_PP_DM1054_ 8510_9038",5
"28908","03q_PP_DM1081_ 124953_125333",1
"28909","03q_PP_DM1081_ 124953_127024",1
"28910","03q_PP_DM1081_ 125300_126254",1
"28911","03q_PP_DM1081_ 125300_127024",1
"28912","03q_PP_DM1081_ 126201_126254",2
"28913","03q_PP_DM1081_ 140115_140272",2
"28914","03q_PP_DM1081_ 140115_140645",1
"28915","03q_PP_DM1081_ 145316_145317",1
"28916","03q_PP_DM1081_ 178440_178581",1
"28917","03q_PP_DM1081_ 18579_18614",1
"28918","03q_PP_DM1081_ 188541_188626",2
"28919","03q_PP_DM1081_ 188541_191623",1
"28920","03q_PP_DM1081_ 188575_188614",1
"28921","03q_PP_DM1081_ 188575_188626",1
"28922","03q_PP_DM1081_ 203841_204135",1
"28923","03q_PP_DM1081_ 203966_204135",3
"28924","03q_PP_DM1081_ 203966_204881",1
"28925","03q_PP_DM1081_ 204746_204881",2
"28926","03q_PP_DM1081_ 219821_220144",4
"28927","03q_PP_DM1081_ 220027_220144",1
"28928","03q_PP_DM1081_ 227189_227190",1
"28929","03q_PP_DM1081_ 227189_227306",2
"28930","03q_PP_DM1081_ 228874_228941",1
"28931","03q_PP_DM1081_ 311026_312342",3
"28932","03q_PP_DM1081_ 311026_313750",1
"28933","03q_PP_DM1081_ 313747_313750",3
"28934","03q_PP_DM1081_ 70444_71711",1
"28935","03q_PP_DM1081_ 70489_70864",1
"28936","03q_PP_DM1081_ 70588_70864",1
"28937","03q_PP_DM1081_ 70588_71386",2
"28938","03q_PP_DM1081_ 70951_71283",2
"28939","03q_PP_DM1081_ 84725_84888",1
"28940","03q_PP_DM1081_ 84827_85014",2
"28941","03q_PP_DM1081_ 84827_86348",1
