Transcript_ID,Ori,Exon,Pos_Beg,Pos_End
GA24436-RW ,-1,20,4873597,4873685
GA24436-RW ,-1,21,4873746,4874057
GA24436-RW ,-1,22,4877281,4877313
GA24436-RX ,-1,1,4861879,4862023
GA24436-RX ,-1,2,4862082,4862367
GA24436-RX ,-1,3,4863352,4863546
GA24436-RX ,-1,4,4864614,4864721
GA24436-RX ,-1,5,4865264,4865335
GA24436-RX ,-1,6,4865577,4865651
GA24436-RX ,-1,7,4865888,4866086
GA24436-RX ,-1,8,4866145,4866381
GA24436-RX ,-1,9,4866450,4868165
GA24436-RX ,-1,10,4868375,4868521
GA24436-RX ,-1,11,4868837,4868938
GA24436-RX ,-1,12,4868993,4869353
GA24436-RX ,-1,13,4869422,4869554
GA24436-RX ,-1,14,4869622,4869786
GA24436-RX ,-1,15,4869975,4870037
GA24436-RX ,-1,16,4870375,4870620
GA24436-RX ,-1,17,4870857,4870979
GA24436-RX ,-1,18,4872926,4873026
GA24436-RX ,-1,19,4873097,4873347
GA24436-RX ,-1,20,4873402,4873537
GA24436-RX ,-1,21,4873597,4873685
GA24436-RX ,-1,22,4873746,4874057
GA24436-RX ,-1,23,4877281,4877313
GA24436-RY ,-1,1,4861879,4862023
GA24436-RY ,-1,2,4862082,4862367
GA24436-RY ,-1,3,4864614,4864721
GA24436-RY ,-1,4,4865264,4865335
GA24436-RY ,-1,5,4865577,4865651
GA24436-RY ,-1,6,4865888,4866086
GA24436-RY ,-1,7,4866145,4866381
GA24436-RY ,-1,8,4866450,4868162
GA24436-RY ,-1,9,4868375,4868521
GA24436-RY ,-1,10,4868837,4868938
GA24436-RY ,-1,11,4868993,4869353
GA24436-RY ,-1,12,4869422,4869554
GA24436-RY ,-1,13,4869622,4869786
GA24436-RY ,-1,14,4869975,4870037
GA24436-RY ,-1,15,4870375,4870620
GA24436-RY ,-1,16,4870857,4870979
GA24436-RY ,-1,17,4871842,4871994
GA24436-RY ,-1,18,4872926,4873026
GA24436-RY ,-1,19,4873097,4873347
GA24436-RY ,-1,20,4873402,4873537
GA24436-RY ,-1,21,4873597,4873685
GA24436-RY ,-1,22,4873746,4874057
GA24436-RY ,-1,23,4877281,4877313
GA24436-RZ ,-1,1,4861879,4862023
GA24436-RZ ,-1,2,4862082,4862367
GA24436-RZ ,-1,3,4863352,4863546
GA24436-RZ ,-1,4,4864614,4864721
GA24436-RZ ,-1,5,4865264,4865335
GA24436-RZ ,-1,6,4865577,4865651
GA24436-RZ ,-1,7,4865888,4866086
GA24436-RZ ,-1,8,4866145,4866381
GA24436-RZ ,-1,9,4866450,4868165
GA24436-RZ ,-1,10,4868837,4868938
GA24436-RZ ,-1,11,4868993,4869353
GA24436-RZ ,-1,12,4869422,4869554
GA24436-RZ ,-1,13,4869622,4869786
GA24436-RZ ,-1,14,4869975,4870037
GA24436-RZ ,-1,15,4870375,4870620
GA24436-RZ ,-1,16,4870857,4870979
GA24436-RZ ,-1,17,4871842,4871994
GA24436-RZ ,-1,18,4872926,4873026
GA24436-RZ ,-1,19,4873097,4873347
GA24436-RZ ,-1,20,4873402,4873537
GA24436-RZ ,-1,21,4873597,4873685
GA24436-RZ ,-1,22,4873746,4874057
GA24436-RZ ,-1,23,4877281,4877313
GA24436-RU ,-1,1,4864352,4864431
GA24436-RU ,-1,2,4864614,4864721
GA24436-RU ,-1,3,4865264,4865335
GA24436-RU ,-1,4,4865577,4865651
GA24436-RU ,-1,5,4865888,4866086
GA24436-RU ,-1,6,4866145,4866381
GA24436-RU ,-1,7,4866450,4868165
GA24436-RU ,-1,8,4868375,4868521
GA24436-RU ,-1,9,4868837,4868938
GA24436-RU ,-1,10,4868993,4869353
GA24436-RU ,-1,11,4869422,4869554
GA24436-RU ,-1,12,4869622,4869786
GA24436-RU ,-1,13,4869975,4870037
GA24436-RU ,-1,14,4870375,4870620
GA24436-RU ,-1,15,4870857,4870979
GA24436-RU ,-1,16,4871842,4871994
GA24436-RU ,-1,17,4872926,4873026
GA24436-RU ,-1,18,4873097,4873347
GA24436-RU ,-1,19,4873402,4873537
GA24436-RU ,-1,20,4873597,4873685
GA24436-RU ,-1,21,4873746,4874057
GA24436-RU ,-1,22,4877281,4877313
GA10120-RA ,1,1,4879918,4880161
GA10120-RA ,1,2,4881231,4881823
GA10120-RB ,1,1,4880777,4881014
GA10120-RB ,1,2,4881231,4881823
GA24435-RD ,-1,1,4883488,4883579
GA24435-RD ,-1,2,4884859,4885151
GA24435-RD ,-1,3,4885226,4885373
GA24435-RD ,-1,4,4885466,4885747
GA24435-RD ,-1,5,4885941,4886121
GA24435-RD ,-1,6,4886205,4886286
GA24435-RD ,-1,7,4896295,4896363
GA24435-RD ,-1,8,4897834,4897907
GA24435-RD ,-1,9,4904312,4904367
GA24435-RD ,-1,10,4904439,4904656
GA24435-RD ,-1,11,4908485,4908660
GA24435-RA ,-1,1,4883488,4883579
GA24435-RA ,-1,2,4884859,4885148
GA24435-RA ,-1,3,4885226,4885373
GA24435-RA ,-1,4,4885466,4885747
GA24435-RA ,-1,5,4885941,4886121
GA24435-RA ,-1,6,4886205,4886286
GA24435-RA ,-1,7,4896295,4896363
GA24435-RA ,-1,8,4897834,4897907
GA24435-RA ,-1,9,4904312,4904367
GA24435-RA ,-1,10,4904439,4904656
GA24435-RA ,-1,11,4908485,4908660
GA24435-RC ,-1,1,4883488,4883579
GA24435-RC ,-1,2,4884859,4885148
GA24435-RC ,-1,3,4885226,4885370
GA24435-RC ,-1,4,4885466,4885747
GA24435-RC ,-1,5,4885941,4886121
GA24435-RC ,-1,6,4886205,4886286
GA24435-RC ,-1,7,4896295,4896363
GA24435-RC ,-1,8,4897834,4897907
GA24435-RC ,-1,9,4904312,4904367
GA24435-RC ,-1,10,4904439,4904656
GA24435-RC ,-1,11,4908485,4908660
GA24435-RG ,-1,1,4883488,4883579
GA24435-RG ,-1,2,4884859,4885151
GA24435-RG ,-1,3,4885226,4885370
GA24435-RG ,-1,4,4885466,4885747
GA24435-RG ,-1,5,4886004,4886121
GA24435-RG ,-1,6,4886205,4886286
GA24435-RG ,-1,7,4896295,4896363
GA24435-RG ,-1,8,4897834,4897907
GA24435-RG ,-1,9,4904312,4904367
GA24435-RG ,-1,10,4904439,4904656
GA24435-RG ,-1,11,4908485,4908660
GA10150-RA ,1,1,4921263,4921323
GA10150-RA ,1,2,4921747,4921999
GA10150-RA ,1,3,4922061,4922313
GA10151-RA ,-1,1,4931321,4932291
GA10151-RA ,-1,2,4932357,4933275
GA10153-RA ,1,1,4947813,4947836
GA10153-RA ,1,2,4948053,4948703
GA10153-RB ,1,1,4947813,4947836
GA10153-RB ,1,2,4948053,4948341
GA10153-RB ,1,3,4948407,4948459
GA10155-RA ,-1,1,4962709,4962996
GA10155-RA ,-1,2,4963063,4963304
GA10155-RA ,-1,3,4963364,4963496
GA10155-RA ,-1,4,4963563,4964018
GA10155-RA ,-1,5,4964078,4964323
GA10155-RA ,-1,6,4964451,4964677
GA10155-RA ,-1,7,4964864,4964873
GA10157-RA ,-1,1,4965594,4967063
GA10157-RA ,-1,2,4967126,4967281
GA10157-RA ,-1,3,4967589,4967591
GA10161-RA ,-1,1,4968350,4969793
GA10161-RA ,-1,2,4969861,4970054
GA10161-RA ,-1,3,4970118,4970387
GA10161-RA ,-1,4,4970456,4970883
GA10161-RA ,-1,5,4970951,4971680
GA10161-RA ,-1,6,4971743,4972054
GA10161-RA ,-1,7,4972115,4972282
GA24728-RA ,1,1,4975727,4975873
GA24728-RA ,1,2,4975937,4976182
GA24434-RA ,-1,1,4978374,4979649
GA24434-RA ,-1,2,4979711,4979934
GA24434-RA ,-1,3,4979989,4980114
GA24434-RA ,-1,4,4980177,4980230
GA22077-RA ,-1,1,4986463,4987683
GA22077-RA ,-1,2,4987737,4990676
GA24432-RA ,-1,1,4991239,4992177
GA24432-RA ,-1,2,4992240,4992275
GA22089-RA ,1,1,4992494,4992537
GA22089-RA ,1,2,4992603,4992885
GA22089-RA ,1,3,4992949,4993071
GA32618-RA ,1,1,4993376,4993425
GA32618-RA ,1,2,4993529,4993667
GA32618-RA ,1,3,4993724,4993792
GA10745-RB ,1,1,4994125,4994241
GA10745-RB ,1,2,4994324,4994579
GA10745-RB ,1,3,4994642,4994874
GA17481-RA ,-1,1,4995040,4995217
GA17481-RA ,-1,2,4995284,4996363
GA17481-RA ,-1,3,4996422,4997118
GA17481-RA ,-1,4,4997177,5000010
GA17481-RA ,-1,5,5000071,5000765
GA17481-RA ,-1,6,5000829,5000894
GA10079-RA ,1,1,5002388,5002600
GA10079-RA ,1,2,5014157,5015360
GA10079-RA ,1,3,5015422,5015597
GA10079-RA ,1,4,5015658,5015774
GA10080-RA ,-1,1,5016934,5019420
GA10080-RA ,-1,2,5019485,5019970
GA10080-RA ,-1,3,5020033,5020605
GA10080-RA ,-1,4,5020672,5021505
GA24730-RA ,1,1,5023627,5023859
GA24730-RA ,1,2,5023931,5024954
GA24730-RA ,1,3,5025016,5025790
GA24730-RA ,1,4,5025894,5025959
GA24730-RA ,1,5,5026035,5026894
GA24730-RA ,1,6,5026960,5028360
GA24730-RA ,1,7,5028424,5028756
GA24730-RA ,1,8,5028816,5029110
GA24730-RA ,1,9,5029487,5029857
GA24730-RD ,1,1,5023627,5023859
GA24730-RD ,1,2,5023931,5024954
GA24730-RD ,1,3,5025016,5025790
GA24730-RD ,1,4,5025894,5025959
GA24730-RD ,1,5,5026035,5026894
GA24730-RD ,1,6,5026960,5028360
GA24730-RD ,1,7,5028424,5028756
GA24730-RD ,1,8,5028816,5029110
GA24730-RD ,1,9,5029487,5029857
GA24730-RC ,1,1,5023627,5023859
GA24730-RC ,1,2,5023931,5024954
GA24730-RC ,1,3,5025016,5025790
GA24730-RC ,1,4,5026035,5026894
GA24730-RC ,1,5,5026960,5028360
GA24730-RC ,1,6,5028424,5028756
GA24730-RC ,1,7,5028816,5029110
GA24730-RC ,1,8,5029487,5029857
GA10081-RA ,-1,1,5031659,5032024
GA10081-RA ,-1,2,5034294,5034350
GA10081-RB ,-1,1,5031659,5032024
GA10081-RB ,-1,2,5032939,5032962
GA15722-RA ,1,1,5033326,5033329
GA15722-RA ,1,2,5033415,5033477
GA15722-RA ,1,3,5033558,5033731
GA15722-RA ,1,4,5034037,5034137
GA24431-RA ,-1,1,5041070,5041270
GA24431-RA ,-1,2,5041328,5041740
GA24431-RA ,-1,3,5041817,5042154
GA24431-RA ,-1,4,5042218,5042348
GA24431-RA ,-1,5,5042407,5042636
GA24431-RA ,-1,6,5042692,5042761
GA10084-RA ,1,1,5050357,5051168
GA10084-RA ,1,2,5082014,5082166
GA10084-RA ,1,3,5092319,5092393
GA10084-RA ,1,4,5092487,5092613
GA10084-RA ,1,5,5093872,5093991
GA10084-RA ,1,6,5112664,5112767
GA10084-RA ,1,7,5112825,5112975
GA10084-RA ,1,8,5113054,5113383
GA10084-RA ,1,9,5113449,5113765
GA10084-RA ,1,10,5113829,5113937
GA15626-RB ,-1,1,5069938,5071353
GA10086-RA ,-1,1,5101958,5102104
GA10086-RA ,-1,2,5102255,5102980
GA10086-RA ,-1,3,5103047,5103641
GA10086-RA ,-1,4,5105489,5105889
GA10086-RB ,-1,1,5101984,5102104
GA10086-RB ,-1,2,5102172,5102980
GA10086-RB ,-1,3,5103047,5103641
GA10086-RB ,-1,4,5105489,5105889
GA11870-RB ,1,1,5123858,5123959
GA11870-RB ,1,2,5124016,5126043
GA11870-RC ,1,1,5123858,5123959
GA11870-RC ,1,2,5124016,5124108
GA11870-RC ,1,3,5124181,5126043
GA10089-RA ,1,1,5126707,5127049
GA10089-RA ,1,2,5127112,5127475
GA10089-RA ,1,3,5127544,5128909
GA10089-RA ,1,4,5128969,5129462
GA10089-RA ,1,5,5129523,5129808
GA10089-RA ,1,6,5129869,5130796
GA10089-RA ,1,7,5130857,5131061
GA10089-RA ,1,8,5131122,5131248
GA10089-RA ,1,9,5131311,5131410
GA10089-RA ,1,10,5131474,5132204
GA15627-RA ,1,1,5132376,5132436
GA15627-RA ,1,2,5132493,5132872
GA10094-RB ,-1,1,5133687,5133712
GA10094-RB ,-1,2,5133779,5134008
GA10094-RB ,-1,3,5134063,5134238
GA10094-RB ,-1,4,5134479,5134622
GA10094-RB ,-1,5,5134683,5134821
GA10094-RB ,-1,6,5135737,5135826
GA10094-RB ,-1,7,5135882,5135931
GA10094-RB ,-1,8,5135997,5135999
GA10094-RA ,-1,1,5133687,5133712
GA10094-RA ,-1,2,5133779,5134008
GA10094-RA ,-1,3,5134063,5134238
GA10094-RA ,-1,4,5134479,5134622
GA10094-RA ,-1,5,5134683,5134821
GA10094-RA ,-1,6,5135580,5135581
GA32943-RA ,1,1,5136546,5136946
GA32943-RA ,1,2,5137001,5137189
GA32943-RA ,1,3,5137245,5137980
GA11869-RB ,-1,1,5138559,5139016
GA11869-RB ,-1,2,5141703,5141733
GA11869-RC ,-1,1,5138559,5139016
GA11869-RC ,-1,2,5139077,5139107
GA24428-RB ,-1,1,5139564,5140051
GA24428-RB ,-1,2,5142644,5142692
GA24428-RC ,-1,1,5139564,5140051
GA24428-RC ,-1,2,5140119,5140167
GA11869-RA ,-1,1,5141185,5141642
GA11869-RA ,-1,2,5141703,5141733
GA24428-RA ,-1,1,5142089,5142576
GA24428-RA ,-1,2,5142644,5142692
GA11866-RA ,-1,1,5143022,5143435
GA11866-RA ,-1,2,5143500,5147041
GA11866-RA ,-1,3,5147119,5147196
GA11866-RA ,-1,4,5147289,5152298
GA11866-RA ,-1,5,5152422,5152649
GA11866-RA ,-1,6,5152731,5152871
GA11866-RA ,-1,7,5152946,5153272
GA11866-RA ,-1,8,5153338,5153649
GA11866-RA ,-1,9,5153726,5153774
GA10096-RA ,1,1,5154766,5154768
GA10096-RA ,1,2,5154825,5155036
GA10096-RA ,1,3,5155115,5155202
GA10097-RA ,1,1,5166892,5167311
GA10097-RA ,1,2,5167368,5167904
GA31719-RA ,1,1,5179228,5179310
GA31719-RA ,1,2,5179367,5179484
GA24427-RB ,-1,1,5181617,5181858
GA24427-RB ,-1,2,5181915,5182041
GA24427-RB ,-1,3,5182122,5182148
GA10106-RA ,-1,1,5198404,5199027
GA10106-RA ,-1,2,5199091,5200062
GA11864-RA ,-1,1,5205449,5206099
GA11863-RA ,-1,1,5206297,5207547
GA33026-RA ,1,1,5209253,5209278
GA33026-RA ,1,2,5209350,5210122
GA33026-RA ,1,3,5210181,5210443
GA33026-RA ,1,4,5210506,5210842
GA33026-RA ,1,5,5210924,5211540
GA33026-RA ,1,6,5211609,5212155
GA33026-RA ,1,7,5212212,5212466
GA33026-RA ,1,8,5212525,5212535
GA10108-RB ,-1,1,5213630,5213648
GA10108-RB ,-1,2,5213737,5214201
GA10108-RB ,-1,3,5220388,5220425
GA10108-RB ,-1,4,5220474,5220665
GA10108-RB ,-1,5,5224934,5225155
GA10108-RB ,-1,6,5225286,5225683
GA10108-RB ,-1,7,5254230,5254707
GA31047-RA ,-1,1,5215612,5215941
GA11868-RB ,1,1,5269172,5269185
GA11868-RB ,1,2,5269258,5269386
GA11868-RB ,1,3,5269459,5269646
GA11868-RB ,1,4,5269706,5269870
GA11868-RB ,1,5,5269929,5270059
GA11868-RB ,1,6,5270118,5270453
GA11868-RB ,1,7,5270508,5270620
GA11868-RB ,1,8,5270684,5271692
GA11868-RB ,1,9,5271764,5272051
GA24426-RA ,-1,1,5284345,5284620
GA24426-RA ,-1,2,5284697,5285702
GA24426-RA ,-1,3,5285766,5285878
GA24426-RA ,-1,4,5285944,5286279
GA24426-RA ,-1,5,5286347,5286477
GA24426-RA ,-1,6,5286530,5286694
GA24426-RA ,-1,7,5286774,5286961
GA24426-RA ,-1,8,5287040,5287168
GA24426-RA ,-1,9,5287238,5287385
GA24426-RA ,-1,10,5287448,5287865
GA24426-RC ,-1,1,5284345,5284620
GA24426-RC ,-1,2,5284697,5285702
GA24426-RC ,-1,3,5285766,5285878
GA24426-RC ,-1,4,5285944,5286279
GA24426-RC ,-1,5,5286347,5286477
GA24426-RC ,-1,6,5286553,5286577
GA24426-RB ,-1,1,5286450,5286477
GA24426-RB ,-1,2,5286553,5286694
GA24426-RB ,-1,3,5286774,5286961
GA24426-RB ,-1,4,5287040,5287168
GA24426-RB ,-1,5,5287238,5287385
GA24426-RB ,-1,6,5287448,5287865
GA11861-RA ,-1,1,5295908,5296090
GA11861-RA ,-1,2,5296151,5297341
GA11861-RA ,-1,3,5297412,5297608
GA11861-RA ,-1,4,5297750,5298198
GA11861-RA ,-1,5,5298270,5298505
GA10577-RA ,1,1,5300713,5300919
GA10109-RA ,1,1,5302117,5302421
GA10109-RA ,1,2,5302489,5302894
GA24424-RA ,-1,1,5303491,5303934
GA24424-RA ,-1,2,5303998,5304504
GA24424-RA ,-1,3,5304568,5304882
GA15868-RA ,1,1,5305243,5305398
GA15868-RA ,1,2,5305515,5305682
GA10113-RB ,-1,1,5305844,5306271
GA10113-RB ,-1,2,5306337,5306410
GA10113-RB ,-1,3,5306471,5308099
GA10113-RB ,-1,4,5308599,5308609
GA24734-RB ,1,1,5309305,5309475
GA24734-RB ,1,2,5309538,5309663
GA24734-RB ,1,3,5309742,5309987
GA11862-RA ,1,1,5310512,5310640
GA11862-RA ,1,2,5310715,5310927
GA10115-RA ,-1,1,5311037,5311135
GA10115-RA ,-1,2,5311190,5311499
GA10115-RA ,-1,3,5311566,5311741
GA11860-RA ,-1,1,5312169,5312627
GA11860-RA ,-1,2,5312700,5313369
GA11860-RA ,-1,3,5313431,5313501
GA10117-RA ,-1,1,5315787,5316889
GA10117-RA ,-1,2,5316965,5317120
GA10117-RA ,-1,3,5317843,5318011
GA10117-RA ,-1,4,5318083,5318260
GA10117-RA ,-1,5,5321140,5321159
GA24735-RA ,1,1,5323432,5323546
GA24735-RA ,1,2,5323654,5323969
GA24735-RA ,1,3,5324029,5325581
GA24735-RA ,1,4,5325648,5325736
GA14934-RA ,1,1,5326305,5328771
GA14934-RA ,1,2,5328843,5329126
GA14934-RA ,1,3,5329179,5329901
GA14934-RA ,1,4,5329957,5330201
GA14934-RA ,1,5,5330261,5330384
GA14934-RA ,1,6,5330470,5330676
GA24737-RA ,1,1,5330677,5330703
GA24737-RA ,1,2,5330893,5331088
GA24737-RA ,1,3,5331360,5331541
GA18502-RA ,1,1,5332062,5332262
GA18502-RA ,1,2,5332320,5332709
GA18502-RA ,1,3,5332775,5332947
GA18502-RA ,1,4,5333005,5333149
GA19650-RA ,-1,1,5333304,5333819
GA19650-RA ,-1,2,5334252,5334269
GA18514-RA ,1,1,5335907,5338976
GA18514-RA ,1,2,5339030,5343453
GA24738-RA ,1,1,5345329,5345672
GA24738-RA ,1,2,5349143,5349317
GA24738-RA ,1,3,5349375,5349602
GA24738-RA ,1,4,5349659,5349799
GA24738-RA ,1,5,5350202,5350343
GA24738-RA ,1,6,5350410,5351256
GA24738-RA ,1,7,5351674,5351988
GA24738-RA ,1,8,5352046,5352058
GA24739-RB ,1,1,5353441,5353644
GA13016-RA ,1,1,5355859,5356054
GA13016-RA ,1,2,5356108,5356268
GA13016-RA ,1,3,5356331,5356681
GA19643-RA ,-1,1,5356754,5357895
GA19643-RA ,-1,2,5357963,5358641
GA19643-RA ,-1,3,5358703,5358912
GA18517-RA ,1,1,5359934,5360047
GA18517-RA ,1,2,5360109,5360217
GA18517-RA ,1,3,5360418,5362116
GA18517-RA ,1,4,5362174,5362371
GA18517-RA ,1,5,5362435,5362716
GA18517-RA ,1,6,5362784,5362958
GA13018-RA ,-1,1,5363445,5363565
GA13018-RA ,-1,2,5363691,5363743
GA24740-RA ,1,1,5363965,5364075
GA24740-RA ,1,2,5364142,5364240
GA18527-RA ,1,1,5364692,5364707
GA18527-RA ,1,2,5364777,5364857
GA18527-RA ,1,3,5364920,5365252
GA18527-RA ,1,4,5365315,5365526
GA19635-RA ,-1,1,5366248,5369333
GA19635-RA ,-1,2,5369400,5369574
GA19635-RA ,-1,3,5369635,5370192
GA19635-RA ,-1,4,5370272,5370974
GA19635-RA ,-1,5,5371041,5371351
GA19635-RA ,-1,6,5371512,5371689
GA19635-RA ,-1,7,5371803,5371933
GA19635-RA ,-1,8,5372017,5372055
GA21232-RA ,1,1,5373429,5374585
GA21232-RA ,1,2,5374656,5374833
GA21233-RB ,-1,1,5375888,5376859
GA21233-RB ,-1,2,5376920,5377312
GA21233-RB ,-1,3,5377376,5377720
GA21233-RB ,-1,4,5377808,5378032
GA21233-RB ,-1,5,5385201,5386040
GA11937-RA ,1,1,5386537,5387037
GA11212-RA ,-1,1,5387079,5387159
GA11212-RA ,-1,2,5387226,5387783
GA20819-RA ,1,1,5388600,5388692
GA20819-RA ,1,2,5388762,5389865
GA20818-RA ,1,1,5390589,5391477
GA20818-RA ,1,2,5391545,5391849
GA20818-RA ,1,3,5391909,5392433
GA20818-RA ,1,4,5392498,5392588
GA20818-RA ,1,5,5393220,5394028
GA20818-RA ,1,6,5394090,5394457
GA20818-RA ,1,7,5396517,5397405
GA15632-RA ,-1,1,5394499,5396304
GA24422-RA ,-1,1,5398098,5399900
GA11211-RB ,-1,1,5400337,5400482
GA11211-RB ,-1,2,5400545,5401406
GA11211-RB ,-1,3,5402396,5402629
GA11211-RB ,-1,4,5402688,5402903
GA31670-RA ,-1,1,5401382,5401406
GA31670-RA ,-1,2,5401520,5402268
GA20816-RC ,1,1,5403409,5403450
GA20816-RC ,1,2,5403514,5403784
GA20816-RC ,1,3,5403844,5404069
GA20816-RC ,1,4,5404137,5404318
GA20816-RC ,1,5,5404376,5404557
GA20816-RC ,1,6,5404623,5404808
GA20816-RC ,1,7,5404868,5405143
GA20816-RB ,1,1,5403409,5403450
GA20816-RB ,1,2,5403514,5403784
GA20816-RB ,1,3,5403844,5404069
GA20816-RB ,1,4,5404137,5404318
GA20816-RB ,1,5,5404376,5404557
GA20816-RB ,1,6,5404649,5404711
GA32627-RA ,1,1,5416511,5416645
GA14874-RA ,-1,1,5421929,5422155
GA14874-RA ,-1,2,5429020,5429211
GA14874-RA ,-1,3,5453304,5453607
GA14874-RB ,-1,1,5421929,5422155
GA14874-RB ,-1,2,5429020,5429155
GA14874-RC ,-1,1,5421929,5422155
GA14874-RC ,-1,2,5426007,5426046
GA14874-RD ,-1,1,5445642,5445760
GA14874-RD ,-1,2,5453304,5453607
GA20428-RA ,-1,1,5462425,5462602
GA20428-RA ,-1,2,5462662,5463073
GA20428-RA ,-1,3,5463130,5463340
GA20428-RA ,-1,4,5463405,5463521
GA20569-RA ,-1,1,5464960,5466092
GA20569-RA ,-1,2,5466161,5466338
GA20569-RA ,-1,3,5466399,5466461
GA20569-RA ,-1,4,5475131,5475172
GA20499-RA ,1,1,5466558,5467072
GA20499-RA ,1,2,5467144,5467255
GA20499-RA ,1,3,5467313,5467871
GA20499-RA ,1,4,5467932,5468083
GA15509-RA ,1,1,5476402,5476641
GA15509-RA ,1,2,5476695,5476910
GA15509-RA ,1,3,5476979,5477793
GA15509-RA ,1,4,5477858,5478048
GA15509-RA ,1,5,5478110,5478222
GA15515-RA ,-1,1,5478400,5479392
GA15515-RA ,-1,2,5479461,5479958
GA15516-RA ,-1,1,5480171,5481436
GA15511-RA ,1,1,5482149,5482720
GA15511-RA ,1,2,5482790,5484629
GA13230-RA ,-1,1,5486494,5486659
GA13230-RA ,-1,2,5486730,5486929
GA13230-RA ,-1,3,5486990,5487070
GA13230-RA ,-1,4,5487628,5487777
GA21283-RA ,-1,1,5489359,5489618
GA21283-RA ,-1,2,5489715,5489913
GA21283-RA ,-1,3,5490027,5490340
GA21283-RA ,-1,4,5490393,5490632
GA21283-RA ,-1,5,5491028,5491209
GA21283-RA ,-1,6,5491274,5491679
GA21283-RA ,-1,7,5491743,5492028
GA21283-RA ,-1,8,5492165,5492266
GA21283-RB ,-1,1,5489433,5489618
GA21283-RB ,-1,2,5490027,5490340
GA21283-RB ,-1,3,5490393,5490632
GA21283-RB ,-1,4,5491028,5491209
GA21283-RB ,-1,5,5491274,5491679
GA21283-RB ,-1,6,5491743,5492028
GA21283-RB ,-1,7,5492165,5492266
GA21282-RA ,1,1,5492662,5493222
GA21282-RA ,1,2,5493296,5493946
GA10832-RA ,-1,1,5494663,5494797
GA10832-RA ,-1,2,5494877,5495011
GA10832-RA ,-1,3,5495077,5495424
GA10832-RA ,-1,4,5495495,5496364
GA10832-RA ,-1,5,5496421,5496849
GA10832-RA ,-1,6,5496914,5497084
GA10832-RA ,-1,7,5497146,5497448
GA10832-RA ,-1,8,5497521,5501254
GA10832-RA ,-1,9,5501317,5501605
GA10832-RA ,-1,10,5503046,5503412
GA10832-RA ,-1,11,5503614,5503886
GA10832-RA ,-1,12,5504710,5504831
GA10832-RA ,-1,13,5504907,5505244
GA10832-RA ,-1,14,5505394,5505535
GA10832-RB ,-1,1,5494663,5494797
GA10832-RB ,-1,2,5494877,5495011
GA10832-RB ,-1,3,5495077,5495424
GA10832-RB ,-1,4,5495495,5496364
GA10832-RB ,-1,5,5496421,5496849
GA10832-RB ,-1,6,5496914,5497084
GA10832-RB ,-1,7,5497146,5497448
GA10832-RB ,-1,8,5497521,5501254
GA10832-RB ,-1,9,5501317,5501605
GA10832-RB ,-1,10,5503046,5503412
GA10832-RB ,-1,11,5504710,5504831
GA10832-RB ,-1,12,5504907,5505244
GA10832-RB ,-1,13,5505394,5505535
GA10832-RC ,-1,1,5494663,5494797
GA10832-RC ,-1,2,5494877,5495011
GA10832-RC ,-1,3,5495077,5495424
GA10832-RC ,-1,4,5495495,5496364
GA10832-RC ,-1,5,5496421,5496849
GA10832-RC ,-1,6,5496914,5497084
GA10832-RC ,-1,7,5497146,5497448
GA10832-RC ,-1,8,5497521,5501254
GA10832-RC ,-1,9,5501317,5501605
GA10832-RC ,-1,10,5503046,5503412
GA10832-RC ,-1,11,5504710,5504831
GA10832-RC ,-1,12,5504907,5505244
GA10832-RC ,-1,13,5508769,5508778
GA10832-RD ,-1,1,5494663,5494797
GA10832-RD ,-1,2,5494877,5495011
GA10832-RD ,-1,3,5495077,5495424
GA10832-RD ,-1,4,5495495,5496364
GA10832-RD ,-1,5,5496421,5496849
GA10832-RD ,-1,6,5496914,5497084
GA10832-RD ,-1,7,5497146,5497448
GA10832-RD ,-1,8,5497521,5501254
GA10832-RD ,-1,9,5501317,5501605
GA10832-RD ,-1,10,5503046,5503412
GA10832-RD ,-1,11,5504710,5504831
GA10832-RD ,-1,12,5504907,5505244
GA10832-RD ,-1,13,5510595,5510667
GA21281-RA ,1,1,5509239,5509349
GA21281-RA ,1,2,5509407,5509844
GA21281-RA ,1,3,5509898,5510106
GA21281-RA ,1,4,5510170,5510476
GA10831-RA ,-1,1,5514588,5515047
GA10831-RA ,-1,2,5515106,5515518
GA10830-RB ,-1,1,5515987,5516280
GA10830-RB ,-1,2,5516356,5516888
GA10830-RB ,-1,3,5517743,5517957
GA10830-RB ,-1,4,5518034,5518245
GA10828-RA ,-1,1,5521378,5522307
GA10828-RA ,-1,2,5522507,5522548
GA21280-RA ,1,1,5524980,5525252
GA21280-RA ,1,2,5525316,5525473
GA21280-RA ,1,3,5525539,5525836
GA21280-RA ,1,4,5525892,5526140
GA21280-RA ,1,5,5526202,5526270
GA21280-RA ,1,6,5526336,5526476
GA13229-RB ,-1,1,5528235,5528252
GA13229-RB ,-1,2,5528633,5528811
GA13229-RB ,-1,3,5528884,5529023
GA13229-RB ,-1,4,5529101,5529281
GA13229-RB ,-1,5,5529357,5529646
GA13229-RB ,-1,6,5529708,5529930
GA13229-RB ,-1,7,5530009,5530402
GA24421-RB ,-1,1,5535756,5535892
GA24421-RB ,-1,2,5535945,5536236
GA31344-RA ,-1,1,5540747,5540756
GA31344-RA ,-1,2,5540829,5541016
